solver_name,sampler_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_path,path,8,29,12,exact,58,58,26.0,26,21,True,0.2740011215209961
QWaveSampler_path,path,8,30,16,exact,69,69,38.0,38,38,True,0.2761390209197998
QWaveSampler_path,path,8,31,13,exact,61,61,33.0,33,24,True,0.27255892753601074
QWaveSampler_path,path,8,32,17,exact,71,71,43.0,43,39,True,0.30036187171936035
QWaveSampler_path,path,8,33,14,exact,64,64,36.0,36,26,True,0.2745552062988281
QWaveSampler_path,path,8,34,12,exact,58,58,26.0,26,23,True,0.2720489501953125
QWaveSampler_path,path,8,35,11,exact,55,55,25.0,25,19,True,0.28026533126831055
QWaveSampler_path,path,8,36,12,exact,58,58,27.0,27,20,True,0.27698302268981934
QWaveSampler_path,path,8,37,13,exact,61,61,30.0,30,25,True,0.276458740234375
QWaveSampler_path,path,8,38,16,exact,69,69,43.0,43,35,True,0.2735781669616699
QWaveSampler_path,path,8,39,18,exact,73,73,48.0,48,42,True,0.27776312828063965
QWaveSampler_path,path,8,40,15,exact,67,67,36.0,36,32,True,0.2722647190093994
QWaveSampler_path,path,8,41,14,exact,64,64,35.0,35,29,True,0.2688870429992676
QWaveSampler_path,path,8,42,12,exact,58,58,30.0,30,20,True,0.2770392894744873
QWaveSampler_path,path,8,43,14,exact,64,64,38.0,38,27,True,0.2801363468170166
QWaveSampler_path,path,8,44,17,exact,71,71,41.0,41,38,True,0.27402663230895996
QWaveSampler_path,path,8,45,13,exact,61,61,32.0,32,24,True,0.2716336250305176
QWaveSampler_path,path,8,46,16,exact,69,69,38.0,38,33,True,0.2740898132324219
QWaveSampler_path,path,8,47,10,exact,52,52,23.0,23,16,True,0.2725830078125
QWaveSampler_path,path,8,48,15,exact,67,67,36.0,36,30,True,0.27404117584228516
QWaveSampler_path,path,8,49,15,exact,67,67,41.0,41,29,True,0.26647305488586426
QWaveSampler_path,path,8,0,16,lucas,13,7,34.0,34,34,True,0.3008420467376709
QWaveSampler_path,path,8,1,18,lucas,13,7,40.0,40,40,True,0.2887086868286133
QWaveSampler_path,path,8,2,12,lucas,11,6,20.0,20,21,True,0.2914857864379883
QWaveSampler_path,path,8,3,17,lucas,13,7,37.0,37,37,True,0.3049287796020508
QWaveSampler_path,path,8,4,15,lucas,13,7,33.0,33,33,True,0.2986562252044678
QWaveSampler_path,path,8,5,15,lucas,13,7,31.0,31,31,True,0.28240084648132324
QWaveSampler_path,path,8,6,14,lucas,13,7,27.0,27,29,True,0.2878456115722656
QWaveSampler_path,path,8,7,12,lucas,13,7,21.0,21,20,True,0.28631114959716797
QWaveSampler_path,path,8,8,12,lucas,13,7,23.0,23,25,True,0.28473830223083496
QWaveSampler_path,path,8,9,16,lucas,11,6,35.0,35,35,True,0.286069393157959
QWaveSampler_path,path,8,10,15,lucas,11,6,30.0,30,30,True,0.2842118740081787
QWaveSampler_path,path,8,11,16,lucas,13,7,29.0,29,37,True,0.2857508659362793
QWaveSampler_path,path,8,12,13,lucas,9,5,26.0,26,26,True,0.28639912605285645
QWaveSampler_path,path,8,13,16,lucas,11,6,34.0,34,37,True,0.29709911346435547
QWaveSampler_path,path,8,14,18,lucas,13,7,42.0,42,42,True,0.3071739673614502
QWaveSampler_path,path,8,15,12,lucas,11,6,22.0,22,24,True,0.2983872890472412
QWaveSampler_path,path,8,16,14,lucas,11,6,27.0,27,27,True,0.30338120460510254
QWaveSampler_path,path,8,17,14,lucas,9,5,29.0,29,28,True,0.29804253578186035
QWaveSampler_path,path,8,18,9,lucas,11,6,14.0,14,14,True,0.2808537483215332
QWaveSampler_path,path,8,19,21,lucas,15,8,48.0,48,48,True,0.29169416427612305
QWaveSampler_path,path,8,20,13,lucas,13,7,25.0,25,26,True,0.30549001693725586
QWaveSampler_path,path,8,21,14,lucas,13,7,30.0,30,31,True,0.283397912979126
QWaveSampler_path,path,8,22,19,lucas,13,7,46.0,46,45,True,0.28500890731811523
QWaveSampler_path,path,8,23,13,lucas,9,5,24.0,24,30,True,0.2872128486633301
QWaveSampler_path,path,8,24,13,lucas,11,6,25.0,25,25,True,0.2842245101928711
QWaveSampler_path,path,8,25,16,lucas,11,6,34.0,34,34,True,0.2831542491912842
QWaveSampler_path,path,8,26,17,lucas,13,7,39.0,39,41,True,0.2873392105102539
QWaveSampler_path,path,8,27,13,lucas,13,7,24.0,24,24,True,0.2927236557006836
QWaveSampler_path,path,8,28,14,lucas,13,7,30.0,30,29,True,0.2872507572174072
QWaveSampler_path,path,8,29,12,lucas,11,6,21.0,21,21,True,0.290574312210083
QWaveSampler_path,path,8,30,16,lucas,13,7,31.0,31,38,True,0.28203654289245605
QWaveSampler_path,path,8,31,13,lucas,9,5,25.0,25,24,True,0.28284573554992676
QWaveSampler_path,path,8,32,17,lucas,11,6,41.0,41,39,True,0.2802605628967285
QWaveSampler_path,path,8,33,14,lucas,11,6,26.0,26,26,True,0.28314781188964844
QWaveSampler_path,path,8,34,12,lucas,9,5,22.0,22,23,True,0.29621458053588867
QWaveSampler_path,path,8,35,11,lucas,11,6,19.0,19,19,True,0.2862527370452881
QWaveSampler_path,path,8,36,12,lucas,9,5,20.0,20,20,True,0.2845427989959717
QWaveSampler_path,path,8,37,13,lucas,11,6,25.0,25,25,True,0.2812488079071045
QWaveSampler_path,path,8,38,16,lucas,11,6,35.0,35,35,True,0.2863595485687256
QWaveSampler_path,path,8,39,18,lucas,13,7,40.0,40,42,True,0.2850911617279053
QWaveSampler_path,path,8,40,15,lucas,11,6,32.0,32,32,True,0.28357791900634766
QWaveSampler_path,path,8,41,14,lucas,11,6,29.0,29,29,True,0.2876722812652588
QWaveSampler_path,path,8,42,12,lucas,9,5,20.0,20,20,True,0.28626155853271484
QWaveSampler_path,path,8,43,14,lucas,13,7,27.0,27,27,True,0.28380322456359863
QWaveSampler_path,path,8,44,17,lucas,13,7,38.0,38,38,True,0.2863583564758301
QWaveSampler_path,path,8,45,13,lucas,11,6,24.0,24,24,True,0.28593897819519043
QWaveSampler_path,path,8,46,16,lucas,13,7,33.0,33,33,True,0.28368520736694336
QWaveSampler_path,path,8,47,10,lucas,9,5,16.0,16,16,True,0.288494348526001
QWaveSampler_path,path,8,48,15,lucas,13,7,30.0,30,30,True,0.2885580062866211
QWaveSampler_path,path,8,49,15,lucas,11,6,29.0,29,29,True,0.2910020351409912
QWaveSampler_path,path,11,0,25,exact,158,158,88.0,88,64,True,0.655026912689209
QWaveSampler_path,path,11,1,31,exact,179,179,107.0,107,87,True,0.6380727291107178
QWaveSampler_path,path,11,2,26,exact,162,162,93.0,93,73,True,0.6402573585510254
QWaveSampler_path,path,11,3,30,exact,176,176,107.0,107,83,True,0.6323392391204834
QWaveSampler_path,path,11,4,29,exact,173,173,111.0,111,82,True,0.6352407932281494
QWaveSampler_path,path,11,5,33,exact,185,185,129.0,129,97,True,0.6375706195831299
QWaveSampler_path,path,11,6,31,exact,179,179,120.0,120,87,True,0.6352224349975586
QWaveSampler_path,path,11,7,24,exact,154,154,72.0,72,59,True,0.6438164710998535
QWaveSampler_path,path,11,8,26,exact,162,162,95.0,95,74,True,0.6356592178344727
QWaveSampler_path,path,11,9,29,exact,173,173,98.0,98,78,True,0.6349697113037109
QWaveSampler_path,path,11,10,27,exact,166,166,106.0,106,64,True,0.6714580059051514
QWaveSampler_path,path,11,11,27,exact,166,166,96.0,96,69,True,0.6359426975250244
QWaveSampler_path,path,11,12,24,exact,154,154,81.0,81,55,True,0.6412925720214844
QWaveSampler_path,path,11,13,29,exact,173,173,96.0,96,85,True,0.6421079635620117
QWaveSampler_path,path,11,14,22,exact,146,146,75.0,75,59,True,0.6575295925140381
QWaveSampler_path,path,11,15,27,exact,166,166,94.0,94,71,True,0.6571691036224365
QWaveSampler_path,path,11,16,24,exact,154,154,76.0,76,61,True,0.6408603191375732
QWaveSampler_path,path,11,17,31,exact,179,179,121.0,121,93,True,0.6388609409332275
QWaveSampler_path,path,11,18,29,exact,173,173,108.0,108,69,True,0.6332714557647705
QWaveSampler_path,path,11,19,32,exact,182,182,111.0,111,97,True,0.6357440948486328
QWaveSampler_path,path,11,20,24,exact,154,154,82.0,82,62,True,0.6364941596984863
QWaveSampler_path,path,11,21,27,exact,166,166,94.0,94,83,True,0.6376891136169434
