solver,penalty,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,beta_schedule_type,feasible,minla_cost,lower_bound,approx_ratio,time_s
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.01,10.0,linear,False,,393.12178893463664,,0.876
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.01,10.0,linear,False,,393.12178893463664,,0.884
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.01,10.0,linear,False,,393.12178893463664,,0.872
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.01,10.0,linear,False,,393.12178893463664,,0.884
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.01,10.0,linear,False,,393.12178893463664,,0.887
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.01,10.0,geometric,False,,393.12178893463664,,0.548
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.01,10.0,geometric,False,,393.12178893463664,,0.555
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.01,10.0,geometric,False,,393.12178893463664,,0.55
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.01,10.0,geometric,False,,393.12178893463664,,0.552
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.01,10.0,geometric,False,,393.12178893463664,,0.547
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,0.1,linear,False,,393.12178893463664,,0.305
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,0.1,linear,False,,393.12178893463664,,0.305
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,0.1,linear,False,,393.12178893463664,,0.306
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,0.1,linear,False,,393.12178893463664,,0.31
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,0.1,linear,False,,393.12178893463664,,0.309
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,0.1,geometric,False,,393.12178893463664,,0.304
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,0.1,geometric,False,,393.12178893463664,,0.309
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,0.1,geometric,False,,393.12178893463664,,0.309
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,0.1,geometric,False,,393.12178893463664,,0.313
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,0.1,geometric,False,,393.12178893463664,,0.31
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,0.3,linear,False,,393.12178893463664,,0.316
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,0.3,linear,False,,393.12178893463664,,0.313
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,0.3,linear,False,,393.12178893463664,,0.31
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,0.3,linear,False,,393.12178893463664,,0.315
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,0.3,linear,False,,393.12178893463664,,0.342
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,0.3,geometric,False,,393.12178893463664,,0.32
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,0.3,geometric,False,,393.12178893463664,,0.316
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,0.3,geometric,False,,393.12178893463664,,0.31
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,0.3,geometric,False,,393.12178893463664,,0.313
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,0.3,geometric,False,,393.12178893463664,,0.309
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,0.5,linear,False,,393.12178893463664,,0.317
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,0.5,linear,False,,393.12178893463664,,0.318
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,0.5,linear,False,,393.12178893463664,,0.32
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,0.5,linear,False,,393.12178893463664,,0.314
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,0.5,linear,True,596.0,393.12178893463664,1.516069617039455,0.317
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,0.5,geometric,False,,393.12178893463664,,0.316
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,0.5,geometric,False,,393.12178893463664,,0.313
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,0.5,geometric,False,,393.12178893463664,,0.314
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,0.5,geometric,False,,393.12178893463664,,0.311
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,0.5,geometric,False,,393.12178893463664,,0.322
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,1.0,linear,False,,393.12178893463664,,0.336
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,1.0,linear,False,,393.12178893463664,,0.334
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,1.0,linear,False,,393.12178893463664,,0.335
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,1.0,linear,False,,393.12178893463664,,0.337
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,1.0,linear,False,,393.12178893463664,,0.339
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,1.0,geometric,False,,393.12178893463664,,0.325
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,1.0,geometric,False,,393.12178893463664,,0.327
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,1.0,geometric,False,,393.12178893463664,,0.325
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,1.0,geometric,False,,393.12178893463664,,0.332
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,1.0,geometric,False,,393.12178893463664,,0.336
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,5.0,linear,False,,393.12178893463664,,0.566
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,5.0,linear,False,,393.12178893463664,,0.563
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,5.0,linear,False,,393.12178893463664,,0.566
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,5.0,linear,False,,393.12178893463664,,0.573
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,5.0,linear,False,,393.12178893463664,,0.56
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,5.0,geometric,False,,393.12178893463664,,0.471
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,5.0,geometric,False,,393.12178893463664,,0.459
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,5.0,geometric,False,,393.12178893463664,,0.462
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,5.0,geometric,False,,393.12178893463664,,0.463
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,5.0,geometric,False,,393.12178893463664,,0.462
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,10.0,linear,False,,393.12178893463664,,0.892
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,10.0,linear,False,,393.12178893463664,,0.876
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,10.0,linear,False,,393.12178893463664,,0.886
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,10.0,linear,False,,393.12178893463664,,0.866
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,10.0,linear,False,,393.12178893463664,,0.865
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.1,10.0,geometric,False,,393.12178893463664,,0.615
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.1,10.0,geometric,False,,393.12178893463664,,0.623
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.1,10.0,geometric,False,,393.12178893463664,,0.624
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.1,10.0,geometric,False,,393.12178893463664,,0.618
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.1,10.0,geometric,False,,393.12178893463664,,0.619
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,0.5,linear,False,,393.12178893463664,,0.323
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,0.5,linear,False,,393.12178893463664,,0.346
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,0.5,linear,False,,393.12178893463664,,0.327
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,0.5,linear,False,,393.12178893463664,,0.324
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,0.5,linear,False,,393.12178893463664,,0.326
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,0.5,geometric,False,,393.12178893463664,,0.322
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,0.5,geometric,False,,393.12178893463664,,0.325
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,0.5,geometric,False,,393.12178893463664,,0.325
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,0.5,geometric,False,,393.12178893463664,,0.324
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,0.5,geometric,False,,393.12178893463664,,0.323
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,1.0,linear,False,,393.12178893463664,,0.372
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,1.0,linear,False,,393.12178893463664,,0.334
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,1.0,linear,False,,393.12178893463664,,0.336
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,1.0,linear,False,,393.12178893463664,,0.339
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,1.0,linear,False,,393.12178893463664,,0.341
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,1.0,geometric,False,,393.12178893463664,,0.339
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,1.0,geometric,False,,393.12178893463664,,0.333
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,1.0,geometric,False,,393.12178893463664,,0.336
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,1.0,geometric,False,,393.12178893463664,,0.337
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,1.0,geometric,False,,393.12178893463664,,0.341
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,5.0,linear,True,629.0,393.12178893463664,1.600013068989626,0.543
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,5.0,linear,True,565.0,393.12178893463664,1.4372136470256578,0.539
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,5.0,linear,False,,393.12178893463664,,0.548
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,5.0,linear,False,,393.12178893463664,,0.545
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,5.0,linear,False,,393.12178893463664,,0.543
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,5.0,geometric,False,,393.12178893463664,,0.486
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,5.0,geometric,True,621.0,393.12178893463664,1.57966314124413,0.489
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,5.0,geometric,False,,393.12178893463664,,0.489
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,5.0,geometric,False,,393.12178893463664,,0.48
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,5.0,geometric,False,,393.12178893463664,,0.493
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,10.0,linear,False,,393.12178893463664,,0.873
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,10.0,linear,False,,393.12178893463664,,0.862
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,10.0,linear,False,,393.12178893463664,,0.877
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,10.0,linear,False,,393.12178893463664,,0.856
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,10.0,linear,False,,393.12178893463664,,0.867
PathIntegralAnnealingSampler,lucas,20,105,100,42,100,0.5,10.0,geometric,False,,393.12178893463664,,0.696
PathIntegralAnnealingSampler,lucas,20,105,100,123,100,0.5,10.0,geometric,False,,393.12178893463664,,0.697
PathIntegralAnnealingSampler,lucas,20,105,100,456,100,0.5,10.0,geometric,False,,393.12178893463664,,0.697
PathIntegralAnnealingSampler,lucas,20,105,100,789,100,0.5,10.0,geometric,False,,393.12178893463664,,0.69
PathIntegralAnnealingSampler,lucas,20,105,100,999,100,0.5,10.0,geometric,False,,393.12178893463664,,0.702
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,0.1,linear,False,,393.12178893463664,,1.489
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,0.1,linear,False,,393.12178893463664,,1.5
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,0.1,linear,False,,393.12178893463664,,1.516
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,0.1,linear,False,,393.12178893463664,,1.498
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,0.1,linear,False,,393.12178893463664,,1.517
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,0.1,geometric,False,,393.12178893463664,,1.475
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,0.1,geometric,False,,393.12178893463664,,1.482
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,0.1,geometric,False,,393.12178893463664,,1.52
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,0.1,geometric,False,,393.12178893463664,,1.511
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,0.1,geometric,False,,393.12178893463664,,1.474
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,0.3,linear,False,,393.12178893463664,,1.527
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,0.3,linear,False,,393.12178893463664,,1.531
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,0.3,linear,False,,393.12178893463664,,1.528
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,0.3,linear,False,,393.12178893463664,,1.563
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,0.3,linear,True,598.0,393.12178893463664,1.521157098975829,1.553
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,0.3,geometric,False,,393.12178893463664,,1.51
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,0.3,geometric,False,,393.12178893463664,,1.501
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,0.3,geometric,False,,393.12178893463664,,1.511
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,0.3,geometric,False,,393.12178893463664,,1.48
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,0.3,geometric,False,,393.12178893463664,,1.494
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,0.5,linear,True,557.0,393.12178893463664,1.4168637192801616,1.584
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,0.5,linear,False,,393.12178893463664,,1.562
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,0.5,linear,False,,393.12178893463664,,1.564
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,0.5,linear,True,555.0,393.12178893463664,1.4117762373437877,1.568
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,0.5,linear,True,588.0,393.12178893463664,1.4957196892939588,1.56
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,0.5,geometric,False,,393.12178893463664,,1.513
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,0.5,geometric,False,,393.12178893463664,,1.489
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,0.5,geometric,False,,393.12178893463664,,1.484
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,0.5,geometric,False,,393.12178893463664,,1.497
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,0.5,geometric,False,,393.12178893463664,,1.486
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,1.0,linear,False,,393.12178893463664,,1.655
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,1.0,linear,True,583.0,393.12178893463664,1.483000984453024,1.656
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,1.0,linear,True,604.0,393.12178893463664,1.536419544784951,1.66
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,1.0,linear,True,577.0,393.12178893463664,1.467738538643902,1.683
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,1.0,linear,True,583.0,393.12178893463664,1.483000984453024,1.653
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,1.0,geometric,False,,393.12178893463664,,1.502
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,1.0,geometric,False,,393.12178893463664,,1.494
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,1.0,geometric,False,,393.12178893463664,,1.498
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,1.0,geometric,False,,393.12178893463664,,1.502
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,1.0,geometric,False,,393.12178893463664,,1.505
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,5.0,linear,False,,393.12178893463664,,2.636
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,5.0,linear,True,559.0,393.12178893463664,1.4219512012165358,2.633
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,5.0,linear,False,,393.12178893463664,,2.665
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,5.0,linear,True,571.0,393.12178893463664,1.4524760928347795,2.625
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,5.0,linear,False,,393.12178893463664,,2.625
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,5.0,geometric,False,,393.12178893463664,,1.67
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,5.0,geometric,False,,393.12178893463664,,1.675
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,5.0,geometric,False,,393.12178893463664,,1.659
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,5.0,geometric,False,,393.12178893463664,,1.669
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,5.0,geometric,False,,393.12178893463664,,1.661
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,10.0,linear,True,560.0,393.12178893463664,1.4244949421847228,3.871
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,10.0,linear,False,,393.12178893463664,,3.861
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,10.0,linear,False,,393.12178893463664,,3.906
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,10.0,linear,True,585.0,393.12178893463664,1.4880884663893978,3.85
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,10.0,linear,True,569.0,393.12178893463664,1.4473886108984058,3.893
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,1e-09,10.0,geometric,False,,393.12178893463664,,1.872
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,1e-09,10.0,geometric,False,,393.12178893463664,,1.863
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,1e-09,10.0,geometric,False,,393.12178893463664,,1.867
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,1e-09,10.0,geometric,False,,393.12178893463664,,1.863
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,1e-09,10.0,geometric,False,,393.12178893463664,,1.869
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,0.1,linear,False,,393.12178893463664,,1.504
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,0.1,linear,False,,393.12178893463664,,1.497
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,0.1,linear,False,,393.12178893463664,,1.52
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,0.1,linear,False,,393.12178893463664,,1.539
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,0.1,linear,False,,393.12178893463664,,1.508
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,0.1,geometric,False,,393.12178893463664,,1.489
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,0.1,geometric,False,,393.12178893463664,,1.494
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,0.1,geometric,False,,393.12178893463664,,1.488
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,0.1,geometric,False,,393.12178893463664,,1.604
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,0.1,geometric,False,,393.12178893463664,,1.511
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,0.3,linear,False,,393.12178893463664,,1.555
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,0.3,linear,False,,393.12178893463664,,1.562
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,0.3,linear,False,,393.12178893463664,,1.526
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,0.3,linear,False,,393.12178893463664,,1.546
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,0.3,linear,False,,393.12178893463664,,1.523
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,0.3,geometric,False,,393.12178893463664,,1.508
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,0.3,geometric,False,,393.12178893463664,,1.519
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,0.3,geometric,False,,393.12178893463664,,1.532
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,0.3,geometric,False,,393.12178893463664,,1.512
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,0.3,geometric,False,,393.12178893463664,,1.509
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,0.5,linear,True,597.0,393.12178893463664,1.518613358007642,1.562
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,0.5,linear,False,,393.12178893463664,,1.598
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,0.5,linear,True,569.0,393.12178893463664,1.4473886108984058,1.598
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,0.5,linear,True,615.0,393.12178893463664,1.564400695435008,1.573
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,0.5,linear,True,595.0,393.12178893463664,1.513525876071268,1.607
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,0.5,geometric,False,,393.12178893463664,,1.569
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,0.5,geometric,False,,393.12178893463664,,1.545
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,0.5,geometric,False,,393.12178893463664,,1.587
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,0.5,geometric,False,,393.12178893463664,,1.579
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,0.5,geometric,True,599.0,393.12178893463664,1.523700839944016,1.524
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,1.0,linear,True,559.0,393.12178893463664,1.4219512012165358,1.683
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,1.0,linear,False,,393.12178893463664,,1.69
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,1.0,linear,True,590.0,393.12178893463664,1.5008071712303328,1.691
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,1.0,linear,True,571.0,393.12178893463664,1.4524760928347795,1.72
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,1.0,linear,True,591.0,393.12178893463664,1.5033509121985198,1.658
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,1.0,geometric,False,,393.12178893463664,,1.627
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,1.0,geometric,False,,393.12178893463664,,1.604
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,1.0,geometric,False,,393.12178893463664,,1.615
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,1.0,geometric,False,,393.12178893463664,,1.645
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,1.0,geometric,False,,393.12178893463664,,1.581
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,5.0,linear,True,572.0,393.12178893463664,1.4550198338029667,2.611
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,5.0,linear,True,557.0,393.12178893463664,1.4168637192801616,2.629
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,5.0,linear,True,587.0,393.12178893463664,1.4931759483257718,2.666
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,5.0,linear,True,574.0,393.12178893463664,1.4601073157393407,2.625
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,5.0,linear,False,,393.12178893463664,,2.729
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,5.0,geometric,False,,393.12178893463664,,2.114
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,5.0,geometric,False,,393.12178893463664,,2.112
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,5.0,geometric,False,,393.12178893463664,,2.13
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,5.0,geometric,False,,393.12178893463664,,2.117
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,5.0,geometric,False,,393.12178893463664,,2.106
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,10.0,linear,False,,393.12178893463664,,3.932
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,10.0,linear,True,578.0,393.12178893463664,1.470282279612089,3.865
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,10.0,linear,False,,393.12178893463664,,3.881
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,10.0,linear,False,,393.12178893463664,,3.902
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,10.0,linear,True,589.0,393.12178893463664,1.4982634302621458,3.882
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.01,10.0,geometric,False,,393.12178893463664,,2.714
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.01,10.0,geometric,False,,393.12178893463664,,2.699
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.01,10.0,geometric,False,,393.12178893463664,,2.72
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.01,10.0,geometric,True,596.0,393.12178893463664,1.516069617039455,2.719
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.01,10.0,geometric,False,,393.12178893463664,,2.71
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.1,0.1,linear,False,,393.12178893463664,,1.513
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.1,0.1,linear,False,,393.12178893463664,,1.51
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.1,0.1,linear,False,,393.12178893463664,,1.558
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.1,0.1,linear,False,,393.12178893463664,,1.508
PathIntegralAnnealingSampler,lucas,20,105,100,999,500,0.1,0.1,linear,False,,393.12178893463664,,1.526
PathIntegralAnnealingSampler,lucas,20,105,100,42,500,0.1,0.1,geometric,False,,393.12178893463664,,1.514
PathIntegralAnnealingSampler,lucas,20,105,100,123,500,0.1,0.1,geometric,False,,393.12178893463664,,1.524
PathIntegralAnnealingSampler,lucas,20,105,100,456,500,0.1,0.1,geometric,False,,393.12178893463664,,1.522
PathIntegralAnnealingSampler,lucas,20,105,100,789,500,0.1,0.1,geometric,False,,393.12178893463664,,1.515
