solver,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,beta_schedule_type,feasible,minla_cost,lower_bound,approx_ratio,time_s
PathIntegralAnnealingSampler,15,46,100,456,500,1e-09,100,geometric,False,,104.00000000000006,,0.862
PathIntegralAnnealingSampler,15,46,100,789,500,1e-09,100,geometric,False,,104.00000000000006,,0.867
PathIntegralAnnealingSampler,15,46,100,999,500,1e-09,100,geometric,False,,104.00000000000006,,0.855
PathIntegralAnnealingSampler,15,46,100,42,500,0.01,10,linear,False,,104.00000000000006,,0.871
PathIntegralAnnealingSampler,15,46,100,123,500,0.01,10,linear,False,,104.00000000000006,,0.867
PathIntegralAnnealingSampler,15,46,100,456,500,0.01,10,linear,False,,104.00000000000006,,0.859
PathIntegralAnnealingSampler,15,46,100,789,500,0.01,10,linear,False,,104.00000000000006,,0.857
PathIntegralAnnealingSampler,15,46,100,999,500,0.01,10,linear,False,,104.00000000000006,,0.85
PathIntegralAnnealingSampler,15,46,100,42,500,0.01,10,geometric,True,174.0,104.00000000000006,1.6730769230769222,0.854
PathIntegralAnnealingSampler,15,46,100,123,500,0.01,10,geometric,False,,104.00000000000006,,0.857
PathIntegralAnnealingSampler,15,46,100,456,500,0.01,10,geometric,True,179.0,104.00000000000006,1.7211538461538451,0.863
PathIntegralAnnealingSampler,15,46,100,789,500,0.01,10,geometric,True,208.0,104.00000000000006,1.999999999999999,0.856
PathIntegralAnnealingSampler,15,46,100,999,500,0.01,10,geometric,False,,104.00000000000006,,0.85
PathIntegralAnnealingSampler,15,46,100,42,500,0.01,100,linear,False,,104.00000000000006,,0.854
PathIntegralAnnealingSampler,15,46,100,123,500,0.01,100,linear,False,,104.00000000000006,,0.851
PathIntegralAnnealingSampler,15,46,100,456,500,0.01,100,linear,False,,104.00000000000006,,0.857
PathIntegralAnnealingSampler,15,46,100,789,500,0.01,100,linear,False,,104.00000000000006,,0.822
PathIntegralAnnealingSampler,15,46,100,999,500,0.01,100,linear,False,,104.00000000000006,,0.838
PathIntegralAnnealingSampler,15,46,100,42,500,0.01,100,geometric,True,192.0,104.00000000000006,1.8461538461538451,0.867
PathIntegralAnnealingSampler,15,46,100,123,500,0.01,100,geometric,True,189.0,104.00000000000006,1.8173076923076914,0.87
PathIntegralAnnealingSampler,15,46,100,456,500,0.01,100,geometric,False,,104.00000000000006,,0.865
PathIntegralAnnealingSampler,15,46,100,789,500,0.01,100,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.874
PathIntegralAnnealingSampler,15,46,100,999,500,0.01,100,geometric,True,193.0,104.00000000000006,1.8557692307692297,0.866
PathIntegralAnnealingSampler,15,46,100,42,500,0.1,1,linear,True,160.0,104.00000000000006,1.5384615384615377,0.885
PathIntegralAnnealingSampler,15,46,100,123,500,0.1,1,linear,True,168.0,104.00000000000006,1.6153846153846145,0.871
PathIntegralAnnealingSampler,15,46,100,456,500,0.1,1,linear,True,164.0,104.00000000000006,1.576923076923076,0.876
PathIntegralAnnealingSampler,15,46,100,789,500,0.1,1,linear,True,163.0,104.00000000000006,1.5673076923076914,0.871
PathIntegralAnnealingSampler,15,46,100,999,500,0.1,1,linear,True,166.0,104.00000000000006,1.5961538461538454,0.847
PathIntegralAnnealingSampler,15,46,100,42,500,0.1,1,geometric,True,170.0,104.00000000000006,1.6346153846153837,0.851
PathIntegralAnnealingSampler,15,46,100,123,500,0.1,1,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.869
PathIntegralAnnealingSampler,15,46,100,456,500,0.1,1,geometric,True,168.0,104.00000000000006,1.6153846153846145,0.847
PathIntegralAnnealingSampler,15,46,100,789,500,0.1,1,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.848
PathIntegralAnnealingSampler,15,46,100,999,500,0.1,1,geometric,True,183.0,104.00000000000006,1.7596153846153837,0.879
PathIntegralAnnealingSampler,15,46,100,42,500,0.1,10,linear,False,,104.00000000000006,,0.866
PathIntegralAnnealingSampler,15,46,100,123,500,0.1,10,linear,False,,104.00000000000006,,0.856
PathIntegralAnnealingSampler,15,46,100,456,500,0.1,10,linear,False,,104.00000000000006,,0.843
PathIntegralAnnealingSampler,15,46,100,789,500,0.1,10,linear,False,,104.00000000000006,,0.858
PathIntegralAnnealingSampler,15,46,100,999,500,0.1,10,linear,False,,104.00000000000006,,0.855
PathIntegralAnnealingSampler,15,46,100,42,500,0.1,10,geometric,True,187.0,104.00000000000006,1.798076923076922,0.876
PathIntegralAnnealingSampler,15,46,100,123,500,0.1,10,geometric,True,170.0,104.00000000000006,1.6346153846153837,0.879
PathIntegralAnnealingSampler,15,46,100,456,500,0.1,10,geometric,True,185.0,104.00000000000006,1.7788461538461529,0.843
PathIntegralAnnealingSampler,15,46,100,789,500,0.1,10,geometric,True,184.0,104.00000000000006,1.7692307692307683,0.848
PathIntegralAnnealingSampler,15,46,100,999,500,0.1,10,geometric,True,199.0,104.00000000000006,1.9134615384615374,0.862
PathIntegralAnnealingSampler,15,46,100,42,500,0.1,100,linear,False,,104.00000000000006,,0.851
PathIntegralAnnealingSampler,15,46,100,123,500,0.1,100,linear,False,,104.00000000000006,,0.843
PathIntegralAnnealingSampler,15,46,100,456,500,0.1,100,linear,False,,104.00000000000006,,0.826
PathIntegralAnnealingSampler,15,46,100,789,500,0.1,100,linear,False,,104.00000000000006,,0.852
PathIntegralAnnealingSampler,15,46,100,999,500,0.1,100,linear,False,,104.00000000000006,,0.855
PathIntegralAnnealingSampler,15,46,100,42,500,0.1,100,geometric,True,195.0,104.00000000000006,1.874999999999999,0.827
PathIntegralAnnealingSampler,15,46,100,123,500,0.1,100,geometric,False,,104.00000000000006,,0.824
PathIntegralAnnealingSampler,15,46,100,456,500,0.1,100,geometric,False,,104.00000000000006,,0.83
PathIntegralAnnealingSampler,15,46,100,789,500,0.1,100,geometric,True,175.0,104.00000000000006,1.6826923076923068,0.895
PathIntegralAnnealingSampler,15,46,100,999,500,0.1,100,geometric,True,207.0,104.00000000000006,1.9903846153846143,0.842
PathIntegralAnnealingSampler,15,46,100,42,1000,1e-09,100,linear,False,,104.00000000000006,,1.712
PathIntegralAnnealingSampler,15,46,100,123,1000,1e-09,100,linear,False,,104.00000000000006,,1.718
PathIntegralAnnealingSampler,15,46,100,456,1000,1e-09,100,linear,False,,104.00000000000006,,1.696
PathIntegralAnnealingSampler,15,46,100,789,1000,1e-09,100,linear,False,,104.00000000000006,,1.682
PathIntegralAnnealingSampler,15,46,100,999,1000,1e-09,100,linear,False,,104.00000000000006,,1.693
PathIntegralAnnealingSampler,15,46,100,42,1000,1e-09,100,geometric,True,190.0,104.00000000000006,1.826923076923076,1.701
PathIntegralAnnealingSampler,15,46,100,123,1000,1e-09,100,geometric,False,,104.00000000000006,,1.703
PathIntegralAnnealingSampler,15,46,100,456,1000,1e-09,100,geometric,False,,104.00000000000006,,1.698
PathIntegralAnnealingSampler,15,46,100,789,1000,1e-09,100,geometric,True,210.0,104.00000000000006,2.0192307692307683,1.702
PathIntegralAnnealingSampler,15,46,100,999,1000,1e-09,100,geometric,False,,104.00000000000006,,1.689
PathIntegralAnnealingSampler,15,46,100,42,1000,0.01,10,linear,False,,104.00000000000006,,1.7
PathIntegralAnnealingSampler,15,46,100,123,1000,0.01,10,linear,True,189.0,104.00000000000006,1.8173076923076914,1.709
PathIntegralAnnealingSampler,15,46,100,456,1000,0.01,10,linear,True,208.0,104.00000000000006,1.999999999999999,1.682
PathIntegralAnnealingSampler,15,46,100,789,1000,0.01,10,linear,True,214.0,104.00000000000006,2.0576923076923066,1.674
PathIntegralAnnealingSampler,15,46,100,999,1000,0.01,10,linear,True,192.0,104.00000000000006,1.8461538461538451,1.677
PathIntegralAnnealingSampler,15,46,100,42,1000,0.01,10,geometric,True,176.0,104.00000000000006,1.6923076923076914,1.713
PathIntegralAnnealingSampler,15,46,100,123,1000,0.01,10,geometric,False,,104.00000000000006,,1.696
PathIntegralAnnealingSampler,15,46,100,456,1000,0.01,10,geometric,True,199.0,104.00000000000006,1.9134615384615374,1.697
PathIntegralAnnealingSampler,15,46,100,789,1000,0.01,10,geometric,True,171.0,104.00000000000006,1.6442307692307683,1.711
PathIntegralAnnealingSampler,15,46,100,999,1000,0.01,10,geometric,True,166.0,104.00000000000006,1.5961538461538454,1.726
PathIntegralAnnealingSampler,15,46,100,42,1000,0.01,100,linear,False,,104.00000000000006,,1.666
PathIntegralAnnealingSampler,15,46,100,123,1000,0.01,100,linear,False,,104.00000000000006,,1.676
PathIntegralAnnealingSampler,15,46,100,456,1000,0.01,100,linear,False,,104.00000000000006,,1.671
PathIntegralAnnealingSampler,15,46,100,789,1000,0.01,100,linear,False,,104.00000000000006,,1.686
PathIntegralAnnealingSampler,15,46,100,999,1000,0.01,100,linear,False,,104.00000000000006,,1.683
PathIntegralAnnealingSampler,15,46,100,42,1000,0.01,100,geometric,True,175.0,104.00000000000006,1.6826923076923068,1.717
PathIntegralAnnealingSampler,15,46,100,123,1000,0.01,100,geometric,True,165.0,104.00000000000006,1.5865384615384606,1.683
PathIntegralAnnealingSampler,15,46,100,456,1000,0.01,100,geometric,True,189.0,104.00000000000006,1.8173076923076914,1.696
PathIntegralAnnealingSampler,15,46,100,789,1000,0.01,100,geometric,True,194.0,104.00000000000006,1.8653846153846143,1.687
PathIntegralAnnealingSampler,15,46,100,999,1000,0.01,100,geometric,True,183.0,104.00000000000006,1.7596153846153837,1.687
PathIntegralAnnealingSampler,15,46,100,42,1000,0.1,1,linear,True,166.0,104.00000000000006,1.5961538461538454,1.69
PathIntegralAnnealingSampler,15,46,100,123,1000,0.1,1,linear,True,165.0,104.00000000000006,1.5865384615384606,1.713
PathIntegralAnnealingSampler,15,46,100,456,1000,0.1,1,linear,True,160.0,104.00000000000006,1.5384615384615377,1.679
PathIntegralAnnealingSampler,15,46,100,789,1000,0.1,1,linear,True,163.0,104.00000000000006,1.5673076923076914,1.704
PathIntegralAnnealingSampler,15,46,100,999,1000,0.1,1,linear,True,166.0,104.00000000000006,1.5961538461538454,1.714
PathIntegralAnnealingSampler,15,46,100,42,1000,0.1,1,geometric,True,161.0,104.00000000000006,1.5480769230769222,1.706
PathIntegralAnnealingSampler,15,46,100,123,1000,0.1,1,geometric,True,171.0,104.00000000000006,1.6442307692307683,1.715
PathIntegralAnnealingSampler,15,46,100,456,1000,0.1,1,geometric,True,159.0,104.00000000000006,1.528846153846153,1.71
PathIntegralAnnealingSampler,15,46,100,789,1000,0.1,1,geometric,True,164.0,104.00000000000006,1.576923076923076,1.702
PathIntegralAnnealingSampler,15,46,100,999,1000,0.1,1,geometric,True,166.0,104.00000000000006,1.5961538461538454,1.704
PathIntegralAnnealingSampler,15,46,100,42,1000,0.1,10,linear,False,,104.00000000000006,,1.714
PathIntegralAnnealingSampler,15,46,100,123,1000,0.1,10,linear,True,210.0,104.00000000000006,2.0192307692307683,1.7
PathIntegralAnnealingSampler,15,46,100,456,1000,0.1,10,linear,True,189.0,104.00000000000006,1.8173076923076914,1.7
PathIntegralAnnealingSampler,15,46,100,789,1000,0.1,10,linear,True,220.0,104.00000000000006,2.115384615384614,1.688
PathIntegralAnnealingSampler,15,46,100,999,1000,0.1,10,linear,False,,104.00000000000006,,1.673
PathIntegralAnnealingSampler,15,46,100,42,1000,0.1,10,geometric,True,172.0,104.00000000000006,1.6538461538461529,1.692
PathIntegralAnnealingSampler,15,46,100,123,1000,0.1,10,geometric,True,168.0,104.00000000000006,1.6153846153846145,1.688
PathIntegralAnnealingSampler,15,46,100,456,1000,0.1,10,geometric,True,174.0,104.00000000000006,1.6730769230769222,1.697
PathIntegralAnnealingSampler,15,46,100,789,1000,0.1,10,geometric,True,166.0,104.00000000000006,1.5961538461538454,1.689
PathIntegralAnnealingSampler,15,46,100,999,1000,0.1,10,geometric,True,169.0,104.00000000000006,1.6249999999999991,1.66
PathIntegralAnnealingSampler,15,46,100,42,1000,0.1,100,linear,False,,104.00000000000006,,1.691
PathIntegralAnnealingSampler,15,46,100,123,1000,0.1,100,linear,False,,104.00000000000006,,1.663
PathIntegralAnnealingSampler,15,46,100,456,1000,0.1,100,linear,False,,104.00000000000006,,1.679
PathIntegralAnnealingSampler,15,46,100,789,1000,0.1,100,linear,False,,104.00000000000006,,1.698
PathIntegralAnnealingSampler,15,46,100,999,1000,0.1,100,linear,False,,104.00000000000006,,1.689
PathIntegralAnnealingSampler,15,46,100,42,1000,0.1,100,geometric,True,161.0,104.00000000000006,1.5480769230769222,1.695
PathIntegralAnnealingSampler,15,46,100,123,1000,0.1,100,geometric,True,176.0,104.00000000000006,1.6923076923076914,1.683
PathIntegralAnnealingSampler,15,46,100,456,1000,0.1,100,geometric,True,163.0,104.00000000000006,1.5673076923076914,1.684
PathIntegralAnnealingSampler,15,46,100,789,1000,0.1,100,geometric,True,179.0,104.00000000000006,1.7211538461538451,1.683
PathIntegralAnnealingSampler,15,46,100,999,1000,0.1,100,geometric,True,175.0,104.00000000000006,1.6826923076923068,1.687
PathIntegralAnnealingSampler,20,105,100,42,100,1e-09,100,linear,False,,393.12178893463664,,0.378
PathIntegralAnnealingSampler,20,105,100,123,100,1e-09,100,linear,False,,393.12178893463664,,0.376
PathIntegralAnnealingSampler,20,105,100,456,100,1e-09,100,linear,False,,393.12178893463664,,0.377
PathIntegralAnnealingSampler,20,105,100,789,100,1e-09,100,linear,False,,393.12178893463664,,0.374
PathIntegralAnnealingSampler,20,105,100,999,100,1e-09,100,linear,False,,393.12178893463664,,0.373
PathIntegralAnnealingSampler,20,105,100,42,100,1e-09,100,geometric,False,,393.12178893463664,,0.384
PathIntegralAnnealingSampler,20,105,100,123,100,1e-09,100,geometric,False,,393.12178893463664,,0.385
PathIntegralAnnealingSampler,20,105,100,456,100,1e-09,100,geometric,False,,393.12178893463664,,0.38
PathIntegralAnnealingSampler,20,105,100,789,100,1e-09,100,geometric,False,,393.12178893463664,,0.38
PathIntegralAnnealingSampler,20,105,100,999,100,1e-09,100,geometric,False,,393.12178893463664,,0.377
PathIntegralAnnealingSampler,20,105,100,42,100,0.01,10,linear,False,,393.12178893463664,,0.373
PathIntegralAnnealingSampler,20,105,100,123,100,0.01,10,linear,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,456,100,0.01,10,linear,False,,393.12178893463664,,0.372
PathIntegralAnnealingSampler,20,105,100,789,100,0.01,10,linear,False,,393.12178893463664,,0.392
PathIntegralAnnealingSampler,20,105,100,999,100,0.01,10,linear,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,42,100,0.01,10,geometric,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,123,100,0.01,10,geometric,False,,393.12178893463664,,0.38
PathIntegralAnnealingSampler,20,105,100,456,100,0.01,10,geometric,False,,393.12178893463664,,0.384
PathIntegralAnnealingSampler,20,105,100,789,100,0.01,10,geometric,False,,393.12178893463664,,0.386
PathIntegralAnnealingSampler,20,105,100,999,100,0.01,10,geometric,False,,393.12178893463664,,0.377
PathIntegralAnnealingSampler,20,105,100,42,100,0.01,100,linear,False,,393.12178893463664,,0.376
PathIntegralAnnealingSampler,20,105,100,123,100,0.01,100,linear,False,,393.12178893463664,,0.371
PathIntegralAnnealingSampler,20,105,100,456,100,0.01,100,linear,False,,393.12178893463664,,0.368
PathIntegralAnnealingSampler,20,105,100,789,100,0.01,100,linear,False,,393.12178893463664,,0.377
PathIntegralAnnealingSampler,20,105,100,999,100,0.01,100,linear,False,,393.12178893463664,,0.383
PathIntegralAnnealingSampler,20,105,100,42,100,0.01,100,geometric,False,,393.12178893463664,,0.373
PathIntegralAnnealingSampler,20,105,100,123,100,0.01,100,geometric,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,456,100,0.01,100,geometric,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,789,100,0.01,100,geometric,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,999,100,0.01,100,geometric,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,42,100,0.1,1,linear,False,,393.12178893463664,,0.389
PathIntegralAnnealingSampler,20,105,100,123,100,0.1,1,linear,False,,393.12178893463664,,0.383
PathIntegralAnnealingSampler,20,105,100,456,100,0.1,1,linear,False,,393.12178893463664,,0.381
PathIntegralAnnealingSampler,20,105,100,789,100,0.1,1,linear,False,,393.12178893463664,,0.383
PathIntegralAnnealingSampler,20,105,100,999,100,0.1,1,linear,False,,393.12178893463664,,0.377
PathIntegralAnnealingSampler,20,105,100,42,100,0.1,1,geometric,False,,393.12178893463664,,0.385
PathIntegralAnnealingSampler,20,105,100,123,100,0.1,1,geometric,False,,393.12178893463664,,0.382
PathIntegralAnnealingSampler,20,105,100,456,100,0.1,1,geometric,False,,393.12178893463664,,0.378
PathIntegralAnnealingSampler,20,105,100,789,100,0.1,1,geometric,False,,393.12178893463664,,0.378
PathIntegralAnnealingSampler,20,105,100,999,100,0.1,1,geometric,False,,393.12178893463664,,0.382
PathIntegralAnnealingSampler,20,105,100,42,100,0.1,10,linear,False,,393.12178893463664,,0.375
PathIntegralAnnealingSampler,20,105,100,123,100,0.1,10,linear,False,,393.12178893463664,,0.378
PathIntegralAnnealingSampler,20,105,100,456,100,0.1,10,linear,False,,393.12178893463664,,0.373
PathIntegralAnnealingSampler,20,105,100,789,100,0.1,10,linear,False,,393.12178893463664,,0.378
PathIntegralAnnealingSampler,20,105,100,999,100,0.1,10,linear,False,,393.12178893463664,,0.38
PathIntegralAnnealingSampler,20,105,100,42,100,0.1,10,geometric,False,,393.12178893463664,,0.387
PathIntegralAnnealingSampler,20,105,100,123,100,0.1,10,geometric,False,,393.12178893463664,,0.391
PathIntegralAnnealingSampler,20,105,100,456,100,0.1,10,geometric,False,,393.12178893463664,,0.384
PathIntegralAnnealingSampler,20,105,100,789,100,0.1,10,geometric,False,,393.12178893463664,,0.384
PathIntegralAnnealingSampler,20,105,100,999,100,0.1,10,geometric,False,,393.12178893463664,,0.378
PathIntegralAnnealingSampler,20,105,100,42,100,0.1,100,linear,False,,393.12178893463664,,0.378
PathIntegralAnnealingSampler,20,105,100,123,100,0.1,100,linear,False,,393.12178893463664,,0.377
PathIntegralAnnealingSampler,20,105,100,456,100,0.1,100,linear,False,,393.12178893463664,,0.376
PathIntegralAnnealingSampler,20,105,100,789,100,0.1,100,linear,False,,393.12178893463664,,0.384
PathIntegralAnnealingSampler,20,105,100,999,100,0.1,100,linear,False,,393.12178893463664,,0.381
PathIntegralAnnealingSampler,20,105,100,42,100,0.1,100,geometric,False,,393.12178893463664,,0.385
PathIntegralAnnealingSampler,20,105,100,123,100,0.1,100,geometric,False,,393.12178893463664,,0.38
PathIntegralAnnealingSampler,20,105,100,456,100,0.1,100,geometric,False,,393.12178893463664,,0.375
PathIntegralAnnealingSampler,20,105,100,789,100,0.1,100,geometric,False,,393.12178893463664,,0.379
PathIntegralAnnealingSampler,20,105,100,999,100,0.1,100,geometric,False,,393.12178893463664,,0.383
PathIntegralAnnealingSampler,20,105,100,42,500,1e-09,100,linear,False,,393.12178893463664,,1.912
PathIntegralAnnealingSampler,20,105,100,123,500,1e-09,100,linear,False,,393.12178893463664,,1.888
PathIntegralAnnealingSampler,20,105,100,456,500,1e-09,100,linear,False,,393.12178893463664,,1.873
PathIntegralAnnealingSampler,20,105,100,789,500,1e-09,100,linear,False,,393.12178893463664,,1.889
PathIntegralAnnealingSampler,20,105,100,999,500,1e-09,100,linear,False,,393.12178893463664,,1.883
PathIntegralAnnealingSampler,20,105,100,42,500,1e-09,100,geometric,False,,393.12178893463664,,1.908
PathIntegralAnnealingSampler,20,105,100,123,500,1e-09,100,geometric,False,,393.12178893463664,,1.909
PathIntegralAnnealingSampler,20,105,100,456,500,1e-09,100,geometric,False,,393.12178893463664,,1.902
PathIntegralAnnealingSampler,20,105,100,789,500,1e-09,100,geometric,False,,393.12178893463664,,1.925
PathIntegralAnnealingSampler,20,105,100,999,500,1e-09,100,geometric,False,,393.12178893463664,,1.895
PathIntegralAnnealingSampler,20,105,100,42,500,0.01,10,linear,False,,393.12178893463664,,1.881
PathIntegralAnnealingSampler,20,105,100,123,500,0.01,10,linear,False,,393.12178893463664,,1.897
PathIntegralAnnealingSampler,20,105,100,456,500,0.01,10,linear,False,,393.12178893463664,,1.892
PathIntegralAnnealingSampler,20,105,100,789,500,0.01,10,linear,False,,393.12178893463664,,1.874
PathIntegralAnnealingSampler,20,105,100,999,500,0.01,10,linear,False,,393.12178893463664,,1.911
PathIntegralAnnealingSampler,20,105,100,42,500,0.01,10,geometric,False,,393.12178893463664,,1.899
PathIntegralAnnealingSampler,20,105,100,123,500,0.01,10,geometric,False,,393.12178893463664,,1.897
PathIntegralAnnealingSampler,20,105,100,456,500,0.01,10,geometric,False,,393.12178893463664,,1.886
PathIntegralAnnealingSampler,20,105,100,789,500,0.01,10,geometric,False,,393.12178893463664,,1.9
PathIntegralAnnealingSampler,20,105,100,999,500,0.01,10,geometric,False,,393.12178893463664,,1.871
PathIntegralAnnealingSampler,20,105,100,42,500,0.01,100,linear,False,,393.12178893463664,,1.866
PathIntegralAnnealingSampler,20,105,100,123,500,0.01,100,linear,False,,393.12178893463664,,1.87
PathIntegralAnnealingSampler,20,105,100,456,500,0.01,100,linear,False,,393.12178893463664,,1.862
PathIntegralAnnealingSampler,20,105,100,789,500,0.01,100,linear,False,,393.12178893463664,,1.874
PathIntegralAnnealingSampler,20,105,100,999,500,0.01,100,linear,False,,393.12178893463664,,1.898
PathIntegralAnnealingSampler,20,105,100,42,500,0.01,100,geometric,False,,393.12178893463664,,1.91
PathIntegralAnnealingSampler,20,105,100,123,500,0.01,100,geometric,False,,393.12178893463664,,1.901
PathIntegralAnnealingSampler,20,105,100,456,500,0.01,100,geometric,False,,393.12178893463664,,1.888
PathIntegralAnnealingSampler,20,105,100,789,500,0.01,100,geometric,False,,393.12178893463664,,1.893
PathIntegralAnnealingSampler,20,105,100,999,500,0.01,100,geometric,False,,393.12178893463664,,1.881
PathIntegralAnnealingSampler,20,105,100,42,500,0.1,1,linear,True,574.0,393.12178893463664,1.4601073157393407,1.879
PathIntegralAnnealingSampler,20,105,100,123,500,0.1,1,linear,False,,393.12178893463664,,1.889
PathIntegralAnnealingSampler,20,105,100,456,500,0.1,1,linear,False,,393.12178893463664,,1.893
PathIntegralAnnealingSampler,20,105,100,789,500,0.1,1,linear,False,,393.12178893463664,,1.875
PathIntegralAnnealingSampler,20,105,100,999,500,0.1,1,linear,True,593.0,393.12178893463664,1.508438394134894,1.898
PathIntegralAnnealingSampler,20,105,100,42,500,0.1,1,geometric,False,,393.12178893463664,,1.923
PathIntegralAnnealingSampler,20,105,100,123,500,0.1,1,geometric,False,,393.12178893463664,,1.904
PathIntegralAnnealingSampler,20,105,100,456,500,0.1,1,geometric,True,585.0,393.12178893463664,1.4880884663893978,1.898
PathIntegralAnnealingSampler,20,105,100,789,500,0.1,1,geometric,False,,393.12178893463664,,1.886
PathIntegralAnnealingSampler,20,105,100,999,500,0.1,1,geometric,False,,393.12178893463664,,1.89
PathIntegralAnnealingSampler,20,105,100,42,500,0.1,10,linear,False,,393.12178893463664,,1.871
PathIntegralAnnealingSampler,20,105,100,123,500,0.1,10,linear,False,,393.12178893463664,,1.901
PathIntegralAnnealingSampler,20,105,100,456,500,0.1,10,linear,False,,393.12178893463664,,1.887
PathIntegralAnnealingSampler,20,105,100,789,500,0.1,10,linear,False,,393.12178893463664,,1.874
PathIntegralAnnealingSampler,20,105,100,999,500,0.1,10,linear,False,,393.12178893463664,,1.906
PathIntegralAnnealingSampler,20,105,100,42,500,0.1,10,geometric,False,,393.12178893463664,,1.908
PathIntegralAnnealingSampler,20,105,100,123,500,0.1,10,geometric,True,602.0,393.12178893463664,1.531332062848577,1.885
PathIntegralAnnealingSampler,20,105,100,456,500,0.1,10,geometric,True,577.0,393.12178893463664,1.467738538643902,1.88
PathIntegralAnnealingSampler,20,105,100,789,500,0.1,10,geometric,False,,393.12178893463664,,1.891
PathIntegralAnnealingSampler,20,105,100,999,500,0.1,10,geometric,False,,393.12178893463664,,1.876
PathIntegralAnnealingSampler,20,105,100,42,500,0.1,100,linear,False,,393.12178893463664,,1.902
PathIntegralAnnealingSampler,20,105,100,123,500,0.1,100,linear,False,,393.12178893463664,,1.899
PathIntegralAnnealingSampler,20,105,100,456,500,0.1,100,linear,False,,393.12178893463664,,1.879
PathIntegralAnnealingSampler,20,105,100,789,500,0.1,100,linear,False,,393.12178893463664,,1.895
PathIntegralAnnealingSampler,20,105,100,999,500,0.1,100,linear,False,,393.12178893463664,,1.911
PathIntegralAnnealingSampler,20,105,100,42,500,0.1,100,geometric,False,,393.12178893463664,,1.877
PathIntegralAnnealingSampler,20,105,100,123,500,0.1,100,geometric,True,634.0,393.12178893463664,1.612731773830561,1.898
PathIntegralAnnealingSampler,20,105,100,456,500,0.1,100,geometric,False,,393.12178893463664,,1.874
PathIntegralAnnealingSampler,20,105,100,789,500,0.1,100,geometric,False,,393.12178893463664,,1.901
PathIntegralAnnealingSampler,20,105,100,999,500,0.1,100,geometric,False,,393.12178893463664,,1.895
PathIntegralAnnealingSampler,20,105,100,42,1000,1e-09,100,linear,False,,393.12178893463664,,3.762
PathIntegralAnnealingSampler,20,105,100,123,1000,1e-09,100,linear,False,,393.12178893463664,,3.78
PathIntegralAnnealingSampler,20,105,100,456,1000,1e-09,100,linear,False,,393.12178893463664,,3.732
PathIntegralAnnealingSampler,20,105,100,789,1000,1e-09,100,linear,False,,393.12178893463664,,3.751
PathIntegralAnnealingSampler,20,105,100,999,1000,1e-09,100,linear,False,,393.12178893463664,,3.746
PathIntegralAnnealingSampler,20,105,100,42,1000,1e-09,100,geometric,False,,393.12178893463664,,3.817
PathIntegralAnnealingSampler,20,105,100,123,1000,1e-09,100,geometric,False,,393.12178893463664,,3.728
PathIntegralAnnealingSampler,20,105,100,456,1000,1e-09,100,geometric,False,,393.12178893463664,,3.757
PathIntegralAnnealingSampler,20,105,100,789,1000,1e-09,100,geometric,False,,393.12178893463664,,3.792
PathIntegralAnnealingSampler,20,105,100,999,1000,1e-09,100,geometric,False,,393.12178893463664,,3.755
PathIntegralAnnealingSampler,20,105,100,42,1000,0.01,10,linear,False,,393.12178893463664,,3.831
PathIntegralAnnealingSampler,20,105,100,123,1000,0.01,10,linear,False,,393.12178893463664,,3.781
PathIntegralAnnealingSampler,20,105,100,456,1000,0.01,10,linear,False,,393.12178893463664,,3.82
PathIntegralAnnealingSampler,20,105,100,789,1000,0.01,10,linear,False,,393.12178893463664,,3.784
PathIntegralAnnealingSampler,20,105,100,999,1000,0.01,10,linear,False,,393.12178893463664,,3.802
PathIntegralAnnealingSampler,20,105,100,42,1000,0.01,10,geometric,False,,393.12178893463664,,3.824
PathIntegralAnnealingSampler,20,105,100,123,1000,0.01,10,geometric,False,,393.12178893463664,,3.821
PathIntegralAnnealingSampler,20,105,100,456,1000,0.01,10,geometric,False,,393.12178893463664,,3.846
PathIntegralAnnealingSampler,20,105,100,789,1000,0.01,10,geometric,False,,393.12178893463664,,3.752
PathIntegralAnnealingSampler,20,105,100,999,1000,0.01,10,geometric,False,,393.12178893463664,,3.775
PathIntegralAnnealingSampler,20,105,100,42,1000,0.01,100,linear,False,,393.12178893463664,,3.768
PathIntegralAnnealingSampler,20,105,100,123,1000,0.01,100,linear,False,,393.12178893463664,,3.739
PathIntegralAnnealingSampler,20,105,100,456,1000,0.01,100,linear,False,,393.12178893463664,,3.746
PathIntegralAnnealingSampler,20,105,100,789,1000,0.01,100,linear,False,,393.12178893463664,,3.764
PathIntegralAnnealingSampler,20,105,100,999,1000,0.01,100,linear,False,,393.12178893463664,,3.764
