n,m,beta_min,beta_max,bqm_is_normalized,space_type,annealing_type,seed,energy,feasible,minla_cost,optimal_cost,relative_gap,time_s
25,151,1e-09,1e-09,True,linear,default,42,29.56711003627882,False,,,,0.145
25,151,1e-09,1e-08,True,linear,default,42,29.56711003627882,False,,,,0.17
25,151,1e-09,1e-07,True,linear,default,42,29.56711003627882,False,,,,0.184
25,151,1e-09,1e-06,True,linear,default,42,29.56711003627882,False,,,,0.169
25,151,1e-09,1e-05,True,linear,default,42,29.56711003627882,False,,,,0.166
25,151,1e-09,0.0001,True,linear,default,42,29.07134220072864,False,,,,0.159
25,151,1e-09,0.001,True,linear,default,42,29.194679564694777,False,,,,0.152
25,151,1e-09,0.01,True,linear,default,42,29.51632406288098,False,,,,0.143
25,151,1e-09,0.1,True,linear,default,42,32.47037484885439,False,,,,0.15
25,151,1e-09,1.0,True,linear,default,42,19.860943168080368,False,,,,0.183
25,151,1e-09,10.0,True,linear,default,42,6.025392986703,False,,,,0.156
25,151,1e-08,1e-08,True,linear,default,42,29.56711003627882,False,,,,0.142
25,151,1e-08,1e-07,True,linear,default,42,29.56711003627882,False,,,,0.164
25,151,1e-08,1e-06,True,linear,default,42,29.56711003627882,False,,,,0.154
25,151,1e-08,1e-05,True,linear,default,42,29.56711003627882,False,,,,0.15
25,151,1e-08,0.0001,True,linear,default,42,29.07134220072864,False,,,,0.149
25,151,1e-08,0.001,True,linear,default,42,29.194679564694777,False,,,,0.152
25,151,1e-08,0.01,True,linear,default,42,29.51632406288098,False,,,,0.158
25,151,1e-08,0.1,True,linear,default,42,32.47037484885439,False,,,,0.161
25,151,1e-08,1.0,True,linear,default,42,19.860943168080368,False,,,,0.164
25,151,1e-08,10.0,True,linear,default,42,6.025392986703,False,,,,0.143
25,151,1e-07,1e-07,True,linear,default,42,29.56711003627882,False,,,,0.15
25,151,1e-07,1e-06,True,linear,default,42,29.56711003627882,False,,,,0.148
25,151,1e-07,1e-05,True,linear,default,42,29.56711003627882,False,,,,0.149
25,151,1e-07,0.0001,True,linear,default,42,29.07134220072864,False,,,,0.154
25,151,1e-07,0.001,True,linear,default,42,29.194679564694777,False,,,,0.152
25,151,1e-07,0.01,True,linear,default,42,29.51632406288098,False,,,,0.15
25,151,1e-07,0.1,True,linear,default,42,32.47037484885439,False,,,,0.153
25,151,1e-07,1.0,True,linear,default,42,19.860943168080368,False,,,,0.152
25,151,1e-07,10.0,True,linear,default,42,6.025392986703,False,,,,0.143
25,151,1e-06,1e-06,True,linear,default,42,29.56711003627882,False,,,,0.151
25,151,1e-06,1e-05,True,linear,default,42,29.56711003627882,False,,,,0.153
25,151,1e-06,0.0001,True,linear,default,42,29.07134220072864,False,,,,0.152
25,151,1e-06,0.001,True,linear,default,42,29.194679564694777,False,,,,0.155
25,151,1e-06,0.01,True,linear,default,42,29.51632406288098,False,,,,0.16
25,151,1e-06,0.1,True,linear,default,42,32.47037484885439,False,,,,0.149
25,151,1e-06,1.0,True,linear,default,42,19.860943168080368,False,,,,0.156
25,151,1e-06,10.0,True,linear,default,42,6.025392986703,False,,,,0.147
25,151,1e-05,1e-05,True,linear,default,42,29.56711003627882,False,,,,0.159
25,151,1e-05,0.0001,True,linear,default,42,29.68077388150253,False,,,,0.148
25,151,1e-05,0.001,True,linear,default,42,29.61789600967663,False,,,,0.152
25,151,1e-05,0.01,True,linear,default,42,30.816203143896693,False,,,,0.153
25,151,1e-05,0.1,True,linear,default,42,27.047158403872572,False,,,,0.146
25,151,1e-05,1.0,True,linear,default,42,19.903264812578605,False,,,,0.157
25,151,1e-05,10.0,True,linear,default,42,5.593712212821739,False,,,,0.144
25,151,0.0001,0.0001,True,linear,default,42,30.956469165662096,False,,,,0.158
25,151,0.0001,0.001,True,linear,default,42,30.825876662639136,False,,,,0.148
25,151,0.0001,0.01,True,linear,default,42,28.483675937125234,False,,,,0.159
25,151,0.0001,0.1,True,linear,default,42,25.957678355504854,False,,,,0.152
25,151,0.0001,1.0,True,linear,default,42,19.06650544135716,False,,,,0.155
25,151,0.0001,10.0,True,linear,default,42,5.805320435312282,False,,,,0.142
25,151,0.001,0.001,True,linear,default,42,30.409915356714116,False,,,,0.154
25,151,0.001,0.01,True,linear,default,42,29.169286577995873,False,,,,0.149
25,151,0.001,0.1,True,linear,default,42,30.42321644498492,False,,,,0.155
25,151,0.001,1.0,True,linear,default,42,22.442563482469854,False,,,,0.157
25,151,0.001,10.0,True,linear,default,42,6.0616686819873316,False,,,,0.14
25,151,0.01,0.01,True,linear,default,42,32.11608222491242,False,,,,0.159
25,151,0.01,0.1,True,linear,default,42,26.333736396617404,False,,,,0.158
25,151,0.01,1.0,True,linear,default,42,21.38089480048668,False,,,,0.16
25,151,0.01,10.0,True,linear,default,42,6.46311970979821,False,,,,0.144
25,151,0.1,0.1,True,linear,default,42,28.71946795647225,False,,,,0.163
25,151,0.1,1.0,True,linear,default,42,18.943168077391206,False,,,,0.155
25,151,0.1,10.0,True,linear,default,42,5.626360338577548,False,,,,0.139
25,151,1.0,1.0,True,linear,default,42,21.31680773881812,False,,,,0.155
25,151,1.0,10.0,True,linear,default,42,5.910519951636811,False,,,,0.144
25,151,10.0,10.0,True,linear,default,42,6.286577992748985,False,,,,0.129
25,151,1e-09,1e-09,True,power (1/2),default,42,29.56711003627882,False,,,,0.146
25,151,1e-09,1e-08,True,power (1/2),default,42,28.742442563485593,False,,,,0.147
25,151,1e-09,1e-07,True,power (1/2),default,42,31.70737605804423,False,,,,0.149
25,151,1e-09,1e-06,True,power (1/2),default,42,29.002418379688713,False,,,,0.149
25,151,1e-09,1e-05,True,power (1/2),default,42,29.71463119710105,False,,,,0.153
25,151,1e-09,0.0001,True,power (1/2),default,42,26.625151148733366,False,,,,0.156
25,151,1e-09,0.001,True,power (1/2),default,42,29.906892382107056,False,,,,0.153
25,151,1e-09,0.01,True,power (1/2),default,42,25.596130592506082,False,,,,0.152
25,151,1e-09,0.1,True,power (1/2),default,42,26.96614268440456,False,,,,0.157
25,151,1e-09,1.0,True,power (1/2),default,42,17.32285368803193,False,,,,0.159
25,151,1e-09,10.0,True,power (1/2),default,42,13.253929866991935,False,,,,0.153
25,151,1e-08,1e-08,True,power (1/2),default,42,30.956469165662096,False,,,,0.155
25,151,1e-08,1e-07,True,power (1/2),default,42,31.328899637246167,False,,,,0.152
25,151,1e-08,1e-06,True,power (1/2),default,42,30.343409915359835,False,,,,0.152
25,151,1e-08,1e-05,True,power (1/2),default,42,33.10399032648434,False,,,,0.148
25,151,1e-08,0.0001,True,power (1/2),default,42,26.625151148733366,False,,,,0.156
25,151,1e-08,0.001,True,power (1/2),default,42,29.906892382107056,False,,,,0.15
25,151,1e-08,0.01,True,power (1/2),default,42,25.596130592506082,False,,,,0.155
25,151,1e-08,0.1,True,power (1/2),default,42,26.96614268440456,False,,,,0.151
25,151,1e-08,1.0,True,power (1/2),default,42,17.32285368803193,False,,,,0.164
25,151,1e-08,10.0,True,power (1/2),default,42,13.253929866991935,False,,,,0.154
25,151,1e-07,1e-07,True,power (1/2),default,42,31.732769044743137,False,,,,0.158
25,151,1e-07,1e-06,True,power (1/2),default,42,27.648125755746754,False,,,,0.159
25,151,1e-07,1e-05,True,power (1/2),default,42,28.858524788394842,False,,,,0.153
25,151,1e-07,0.0001,True,power (1/2),default,42,29.64933494558958,False,,,,0.152
25,151,1e-07,0.001,True,power (1/2),default,42,27.922611850063536,False,,,,0.151
25,151,1e-07,0.01,True,power (1/2),default,42,27.68077388150244,False,,,,0.164
25,151,1e-07,0.1,True,power (1/2),default,42,25.19588875453761,False,,,,0.155
25,151,1e-07,1.0,True,power (1/2),default,42,17.32285368803193,False,,,,0.171
25,151,1e-07,10.0,True,power (1/2),default,42,13.253929866991935,False,,,,0.171
25,151,1e-06,1e-06,True,power (1/2),default,42,30.409915356714116,False,,,,0.151
25,151,1e-06,1e-05,True,power (1/2),default,42,29.759371221284876,False,,,,0.165
25,151,1e-06,0.0001,True,power (1/2),default,42,27.914147521163933,False,,,,0.159
25,151,1e-06,0.001,True,power (1/2),default,42,27.49214026602484,False,,,,0.157
25,151,1e-06,0.01,True,power (1/2),default,42,28.979443772675392,False,,,,0.156
25,151,1e-06,0.1,True,power (1/2),default,42,23.77388149939845,False,,,,0.17
25,151,1e-06,1.0,True,power (1/2),default,42,17.32285368803193,False,,,,0.187
25,151,1e-06,10.0,True,power (1/2),default,42,12.736396614271168,False,,,,0.18
25,151,1e-05,1e-05,True,power (1/2),default,42,29.50302297461014,False,,,,0.169
25,151,1e-05,0.0001,True,power (1/2),default,42,31.339782345831345,False,,,,0.164
25,151,1e-05,0.001,True,power (1/2),default,42,31.09552599758472,False,,,,0.154
25,151,1e-05,0.01,True,power (1/2),default,42,29.488512696496425,False,,,,0.176
25,151,1e-05,0.1,True,power (1/2),default,42,27.806529625154262,False,,,,0.172
25,151,1e-05,1.0,True,power (1/2),default,42,19.990326481260585,False,,,,0.177
25,151,1e-05,10.0,True,power (1/2),default,42,13.60943168077674,False,,,,0.156
25,151,0.0001,0.0001,True,power (1/2),default,42,32.11608222491242,False,,,,0.164
25,151,0.0001,0.001,True,power (1/2),default,42,33.062877871828974,False,,,,0.169
25,151,0.0001,0.01,True,power (1/2),default,42,26.316807738818113,False,,,,0.161
25,151,0.0001,0.1,True,power (1/2),default,42,24.6517533252752,False,,,,0.162
25,151,0.0001,1.0,True,power (1/2),default,42,20.280532043533725,False,,,,0.175
25,151,0.0001,10.0,True,power (1/2),default,42,11.409915356713494,False,,,,0.169
25,151,0.001,0.001,True,power (1/2),default,42,27.56831922612154,False,,,,0.163
25,151,0.001,0.01,True,power (1/2),default,42,26.56831922612159,False,,,,0.165
25,151,0.001,0.1,True,power (1/2),default,42,26.284159613062336,False,,,,0.159
25,151,0.001,1.0,True,power (1/2),default,42,20.87424425635134,False,,,,0.162
25,151,0.001,10.0,True,power (1/2),default,42,12.905683192263954,False,,,,0.173
25,151,0.01,0.01,True,power (1/2),default,42,28.71946795647225,False,,,,0.163
25,151,0.01,0.1,True,power (1/2),default,42,27.925030229749154,False,,,,0.155
25,151,0.01,1.0,True,power (1/2),default,42,18.766626360341522,False,,,,0.169
25,151,0.01,10.0,True,power (1/2),default,42,12.662636033860057,False,,,,0.167
25,151,0.1,0.1,True,power (1/2),default,42,28.088270858527913,False,,,,0.165
25,151,0.1,1.0,True,power (1/2),default,42,22.325272067717812,False,,,,0.161
25,151,0.1,10.0,True,power (1/2),default,42,11.43772672309807,False,,,,0.159
25,151,1.0,1.0,True,power (1/2),default,42,21.31680773881812,False,,,,0.16
25,151,1.0,10.0,True,power (1/2),default,42,11.513905683194924,False,,,,0.157
25,151,10.0,10.0,True,power (1/2),default,42,11.9238210399059,False,,,,0.156
25,151,1e-09,1e-09,True,power (2),default,42,29.56711003627882,False,,,,0.157
25,151,1e-09,1e-08,True,power (2),default,42,29.56711003627882,False,,,,0.162
25,151,1e-09,1e-07,True,power (2),default,42,29.56711003627882,False,,,,0.152
25,151,1e-09,1e-06,True,power (2),default,42,29.56711003627882,False,,,,0.16
25,151,1e-09,1e-05,True,power (2),default,42,29.56711003627882,False,,,,0.147
25,151,1e-09,0.0001,True,power (2),default,42,29.56711003627882,False,,,,0.149
25,151,1e-09,0.001,True,power (2),default,42,29.56711003627882,False,,,,0.16
25,151,1e-09,0.01,True,power (2),default,42,29.77992744861256,False,,,,0.18
25,151,1e-09,0.1,True,power (2),default,42,32.095525997584716,False,,,,0.177
25,151,1e-09,1.0,True,power (2),default,42,18.966142684404385,False,,,,0.162
25,151,1e-09,10.0,True,power (2),default,42,2.215235792026327,False,,,,0.12
25,151,1e-08,1e-08,True,power (2),default,42,29.56711003627882,False,,,,0.152
25,151,1e-08,1e-07,True,power (2),default,42,29.56711003627882,False,,,,0.146
25,151,1e-08,1e-06,True,power (2),default,42,29.56711003627882,False,,,,0.16
25,151,1e-08,1e-05,True,power (2),default,42,29.56711003627882,False,,,,0.15
25,151,1e-08,0.0001,True,power (2),default,42,29.56711003627882,False,,,,0.147
25,151,1e-08,0.001,True,power (2),default,42,29.56711003627882,False,,,,0.15
25,151,1e-08,0.01,True,power (2),default,42,29.77992744861256,False,,,,0.148
25,151,1e-08,0.1,True,power (2),default,42,32.095525997584716,False,,,,0.152
25,151,1e-08,1.0,True,power (2),default,42,18.966142684404385,False,,,,0.15
25,151,1e-08,10.0,True,power (2),default,42,2.215235792026327,False,,,,0.119
25,151,1e-07,1e-07,True,power (2),default,42,29.56711003627882,False,,,,0.146
25,151,1e-07,1e-06,True,power (2),default,42,29.56711003627882,False,,,,0.145
25,151,1e-07,1e-05,True,power (2),default,42,29.56711003627882,False,,,,0.15
25,151,1e-07,0.0001,True,power (2),default,42,29.56711003627882,False,,,,0.149
25,151,1e-07,0.001,True,power (2),default,42,29.56711003627882,False,,,,0.152
25,151,1e-07,0.01,True,power (2),default,42,29.77992744861256,False,,,,0.153
25,151,1e-07,0.1,True,power (2),default,42,32.095525997584716,False,,,,0.155
25,151,1e-07,1.0,True,power (2),default,42,18.966142684404385,False,,,,0.155
25,151,1e-07,10.0,True,power (2),default,42,2.215235792026327,False,,,,0.123
25,151,1e-06,1e-06,True,power (2),default,42,29.56711003627882,False,,,,0.146
25,151,1e-06,1e-05,True,power (2),default,42,29.56711003627882,False,,,,0.148
25,151,1e-06,0.0001,True,power (2),default,42,29.56711003627882,False,,,,0.15
25,151,1e-06,0.001,True,power (2),default,42,29.56711003627882,False,,,,0.15
25,151,1e-06,0.01,True,power (2),default,42,29.77992744861256,False,,,,0.156
25,151,1e-06,0.1,True,power (2),default,42,32.095525997584716,False,,,,0.148
25,151,1e-06,1.0,True,power (2),default,42,18.966142684404385,False,,,,0.156
25,151,1e-06,10.0,True,power (2),default,42,2.215235792026327,False,,,,0.119
25,151,1e-05,1e-05,True,power (2),default,42,29.56711003627882,False,,,,0.144
25,151,1e-05,0.0001,True,power (2),default,42,29.56711003627882,False,,,,0.147
25,151,1e-05,0.001,True,power (2),default,42,29.56711003627882,False,,,,0.145
25,151,1e-05,0.01,True,power (2),default,42,29.77992744861256,False,,,,0.153
25,151,1e-05,0.1,True,power (2),default,42,32.095525997584716,False,,,,0.152
25,151,1e-05,1.0,True,power (2),default,42,20.93470374849159,False,,,,0.161
25,151,1e-05,10.0,True,power (2),default,42,2.307134220079206,False,,,,0.117
25,151,0.0001,0.0001,True,power (2),default,42,29.56711003627882,False,,,,0.149
25,151,0.0001,0.001,True,power (2),default,42,29.56711003627882,False,,,,0.147
25,151,0.0001,0.01,True,power (2),default,42,29.77992744861256,False,,,,0.149
25,151,0.0001,0.1,True,power (2),default,42,32.46432889964036,False,,,,0.149
25,151,0.0001,1.0,True,power (2),default,42,19.391777509072003,False,,,,0.159
25,151,0.0001,10.0,True,power (2),default,42,2.304715840393733,False,,,,0.12
25,151,0.001,0.001,True,power (2),default,42,29.56711003627882,False,,,,0.149
25,151,0.001,0.01,True,power (2),default,42,29.523579201937828,False,,,,0.146
25,151,0.001,0.1,True,power (2),default,42,32.284159613062364,False,,,,0.152
25,151,0.001,1.0,True,power (2),default,42,21.743651753328407,False,,,,0.158
25,151,0.001,10.0,True,power (2),default,42,2.2176541717120557,False,,,,0.121
25,151,0.01,0.01,True,power (2),default,42,30.956469165662096,False,,,,0.153
25,151,0.01,0.1,True,power (2),default,42,29.989117291417895,False,,,,0.148
25,151,0.01,1.0,True,power (2),default,42,18.495767835553195,False,,,,0.154
25,151,0.01,10.0,True,power (2),default,42,2.2599758162104706,False,,,,0.119
25,151,0.1,0.1,True,power (2),default,42,32.11608222491242,False,,,,0.153
25,151,0.1,1.0,True,power (2),default,42,23.390568319229217,False,,,,0.157
25,151,0.1,10.0,True,power (2),default,42,2.187424425641815,False,,,,0.115
25,151,1.0,1.0,True,power (2),default,42,21.31680773881812,False,,,,0.165
25,151,1.0,10.0,True,power (2),default,42,2.096735187431726,False,,,,0.112
25,151,10.0,10.0,True,power (2),default,42,2.3035066505509363,False,,,,0.077
25,151,1e-09,1e-09,True,geometric,default,42,29.56711003627882,False,,,,0.146
25,151,1e-09,1e-08,True,geometric,default,42,29.56711003627882,False,,,,0.146
25,151,1e-09,1e-07,True,geometric,default,42,29.56711003627882,False,,,,0.152
25,151,1e-09,1e-06,True,geometric,default,42,29.56711003627882,False,,,,0.151
25,151,1e-09,1e-05,True,geometric,default,42,29.56711003627882,False,,,,0.147
25,151,1e-09,0.0001,True,geometric,default,42,29.56711003627882,False,,,,0.147
25,151,1e-09,0.001,True,geometric,default,42,29.879081015722605,False,,,,0.145
25,151,1e-09,0.01,True,geometric,default,42,31.569528415964417,False,,,,0.151
25,151,1e-09,0.1,True,geometric,default,42,29.30471584039001,False,,,,0.157
25,151,1e-09,1.0,True,geometric,default,42,22.426844014513446,False,,,,0.155
25,151,1e-09,10.0,True,geometric,default,42,5.812575574369458,False,,,,0.15
25,151,1e-08,1e-08,True,geometric,default,42,29.56711003627882,False,,,,0.154
25,151,1e-08,1e-07,True,geometric,default,42,29.56711003627882,False,,,,0.147
25,151,1e-08,1e-06,True,geometric,default,42,29.56711003627882,False,,,,0.148
25,151,1e-08,1e-05,True,geometric,default,42,29.56711003627882,False,,,,0.147
25,151,1e-08,0.0001,True,geometric,default,42,29.25755743652066,False,,,,0.15
25,151,1e-08,0.001,True,geometric,default,42,27.97339782346142,False,,,,0.149
25,151,1e-08,0.01,True,geometric,default,42,29.600967351877355,False,,,,0.146
25,151,1e-08,0.1,True,geometric,default,42,26.89238210399335,False,,,,0.149
25,151,1e-08,1.0,True,geometric,default,42,21.66021765417481,False,,,,0.154
25,151,1e-08,10.0,True,geometric,default,42,6.026602176546195,False,,,,0.155
25,151,1e-07,1e-07,True,geometric,default,42,29.56711003627882,False,,,,0.151
25,151,1e-07,1e-06,True,geometric,default,42,29.56711003627882,False,,,,0.152
25,151,1e-07,1e-05,True,geometric,default,42,29.56711003627882,False,,,,0.147
25,151,1e-07,0.0001,True,geometric,default,42,29.645707376061164,False,,,,0.15
25,151,1e-07,0.001,True,geometric,default,42,30.12333736396927,False,,,,0.153
25,151,1e-07,0.01,True,geometric,default,42,30.11003627569836,False,,,,0.152
25,151,1e-07,0.1,True,geometric,default,42,27.82466747279636,False,,,,0.149
25,151,1e-07,1.0,True,geometric,default,42,20.25513905683495,False,,,,0.147
25,151,1e-07,10.0,True,geometric,default,42,6.191051995167456,False,,,,0.153
25,151,1e-06,1e-06,True,geometric,default,42,29.56711003627882,False,,,,0.155
25,151,1e-06,1e-05,True,geometric,default,42,29.56711003627882,False,,,,0.148
25,151,1e-06,0.0001,True,geometric,default,42,30.01451027811679,False,,,,0.156
25,151,1e-06,0.001,True,geometric,default,42,28.50665054413856,False,,,,0.145
25,151,1e-06,0.01,True,geometric,default,42,29.75695284159926,False,,,,0.15
25,151,1e-06,0.1,True,geometric,default,42,30.713422007258252,False,,,,0.153
25,151,1e-06,1.0,True,geometric,default,42,18.616686819833557,False,,,,0.15
25,151,1e-06,10.0,True,geometric,default,42,5.681983071346746,False,,,,0.152
25,151,1e-05,1e-05,True,geometric,default,42,29.56711003627882,False,,,,0.15
25,151,1e-05,0.0001,True,geometric,default,42,29.64207980653275,False,,,,0.159
25,151,1e-05,0.001,True,geometric,default,42,30.054413542929357,False,,,,0.15
25,151,1e-05,0.01,True,geometric,default,42,30.48367593712525,False,,,,0.149
25,151,1e-05,0.1,True,geometric,default,42,25.781136638455354,False,,,,0.152
25,151,1e-05,1.0,True,geometric,default,42,19.40870616687118,False,,,,0.154
25,151,1e-05,10.0,True,geometric,default,42,5.686819830717948,False,,,,0.154
25,151,0.0001,0.0001,True,geometric,default,42,30.956469165662096,False,,,,0.16
25,151,0.0001,0.001,True,geometric,default,42,30.807738814997084,False,,,,0.152
25,151,0.0001,0.01,True,geometric,default,42,31.567110036278788,False,,,,0.148
25,151,0.0001,0.1,True,geometric,default,42,25.735187424428812,False,,,,0.161
25,151,0.0001,1.0,True,geometric,default,42,18.779927448612437,False,,,,0.151
25,151,0.0001,10.0,True,geometric,default,42,6.258766626364398,False,,,,0.155
25,151,0.001,0.001,True,geometric,default,42,30.409915356714116,False,,,,0.146
25,151,0.001,0.01,True,geometric,default,42,32.12454655381206,False,,,,0.153
25,151,0.001,0.1,True,geometric,default,42,25.535671100365892,False,,,,0.154
25,151,0.001,1.0,True,geometric,default,42,22.773881499398566,False,,,,0.158
25,151,0.001,10.0,True,geometric,default,42,6.106408706171248,False,,,,0.156
25,151,0.01,0.01,True,geometric,default,42,32.11608222491242,False,,,,0.153
25,151,0.01,0.1,True,geometric,default,42,28.76058041112767,False,,,,0.155
25,151,0.01,1.0,True,geometric,default,42,20.072551390571295,False,,,,0.155
25,151,0.01,10.0,True,geometric,default,42,6.185006045953212,False,,,,0.168
25,151,0.1,0.1,True,geometric,default,42,28.71946795647225,False,,,,0.164
25,151,0.1,1.0,True,geometric,default,42,20.422007255142134,False,,,,0.153
25,151,0.1,10.0,True,geometric,default,42,6.029020556231362,False,,,,0.158
25,151,1.0,1.0,True,geometric,default,42,21.31680773881812,False,,,,0.154
25,151,1.0,10.0,True,geometric,default,42,6.82950423216834,False,,,,0.146
25,151,10.0,10.0,True,geometric,default,42,6.286577992748985,False,,,,0.127
25,151,1e-09,1e-09,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.147
25,151,1e-09,1e-08,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.143
25,151,1e-09,1e-07,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.15
25,151,1e-09,1e-06,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.151
25,151,1e-09,1e-05,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.148
25,151,1e-09,0.0001,True,linear,fixed_Hp,42,30.956469165662096,False,,,,0.148
25,151,1e-09,0.001,True,linear,fixed_Hp,42,30.409915356714116,False,,,,0.153
25,151,1e-09,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.148
25,151,1e-09,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.15
25,151,1e-09,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.164
25,151,1e-09,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.134
25,151,1e-08,1e-08,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.146
25,151,1e-08,1e-07,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.153
25,151,1e-08,1e-06,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.152
25,151,1e-08,1e-05,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.154
25,151,1e-08,0.0001,True,linear,fixed_Hp,42,30.956469165662096,False,,,,0.152
25,151,1e-08,0.001,True,linear,fixed_Hp,42,30.409915356714116,False,,,,0.152
25,151,1e-08,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.153
25,151,1e-08,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.159
25,151,1e-08,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.16
25,151,1e-08,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,1e-07,1e-07,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.148
25,151,1e-07,1e-06,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.155
25,151,1e-07,1e-05,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.149
25,151,1e-07,0.0001,True,linear,fixed_Hp,42,30.956469165662096,False,,,,0.157
25,151,1e-07,0.001,True,linear,fixed_Hp,42,30.409915356714116,False,,,,0.151
25,151,1e-07,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.154
25,151,1e-07,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.158
25,151,1e-07,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.158
25,151,1e-07,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.136
25,151,1e-06,1e-06,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.18
25,151,1e-06,1e-05,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.162
25,151,1e-06,0.0001,True,linear,fixed_Hp,42,30.956469165662096,False,,,,0.163
25,151,1e-06,0.001,True,linear,fixed_Hp,42,30.409915356714116,False,,,,0.152
25,151,1e-06,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.167
25,151,1e-06,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.17
25,151,1e-06,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.177
25,151,1e-06,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.136
25,151,1e-05,1e-05,True,linear,fixed_Hp,42,29.56711003627882,False,,,,0.151
25,151,1e-05,0.0001,True,linear,fixed_Hp,42,30.956469165662096,False,,,,0.148
25,151,1e-05,0.001,True,linear,fixed_Hp,42,30.409915356714116,False,,,,0.155
25,151,1e-05,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.159
25,151,1e-05,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.153
25,151,1e-05,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.16
25,151,1e-05,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.136
25,151,0.0001,0.0001,True,linear,fixed_Hp,42,30.956469165662096,False,,,,0.152
25,151,0.0001,0.001,True,linear,fixed_Hp,42,30.409915356714116,False,,,,0.157
25,151,0.0001,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.158
25,151,0.0001,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.156
25,151,0.0001,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.163
25,151,0.0001,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.129
25,151,0.001,0.001,True,linear,fixed_Hp,42,30.409915356714116,False,,,,0.15
25,151,0.001,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.151
25,151,0.001,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.159
25,151,0.001,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.161
25,151,0.001,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,0.01,0.01,True,linear,fixed_Hp,42,32.11608222491242,False,,,,0.157
25,151,0.01,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.162
25,151,0.01,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.151
25,151,0.01,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.131
25,151,0.1,0.1,True,linear,fixed_Hp,42,28.71946795647225,False,,,,0.162
25,151,0.1,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.162
25,151,0.1,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.135
25,151,1.0,1.0,True,linear,fixed_Hp,42,21.31680773881812,False,,,,0.165
25,151,1.0,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,10.0,10.0,True,linear,fixed_Hp,42,6.286577992748985,False,,,,0.133
25,151,1e-09,1e-09,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.154
25,151,1e-09,1e-08,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.152
25,151,1e-09,1e-07,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.159
25,151,1e-09,1e-06,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.145
25,151,1e-09,1e-05,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.158
25,151,1e-09,0.0001,True,power (1/2),fixed_Hp,42,30.956469165662096,False,,,,0.151
