num_sweeps,beta_min,beta_max,beta_schedule_type,num_sweeps_per_beta,randomize_order,proposal_acceptance_criteria,feasibility_rate,best_cost,lower_bound,approx_ratio,time_s
1000,1e-09,5.0,linear,1,False,Gibbs,0.0,,593,,0.592
1000,1e-09,5.0,linear,1,True,Metropolis,0.0,,593,,0.948
1000,1e-09,5.0,linear,1,True,Gibbs,0.0,,593,,0.644
1000,1e-09,5.0,linear,5,False,Metropolis,0.0,,593,,0.801
1000,1e-09,5.0,linear,5,False,Gibbs,0.0,,593,,0.592
1000,1e-09,5.0,linear,5,True,Metropolis,0.0,,593,,0.94
1000,1e-09,5.0,linear,5,True,Gibbs,0.0,,593,,0.646
1000,1e-09,5.0,linear,10,False,Metropolis,0.0,,593,,0.792
1000,1e-09,5.0,linear,10,False,Gibbs,0.0,,593,,0.591
1000,1e-09,5.0,linear,10,True,Metropolis,0.0,,593,,0.948
1000,1e-09,5.0,linear,10,True,Gibbs,0.0,,593,,0.647
1000,1e-09,5.0,geometric,1,False,Metropolis,0.0,,593,,0.8
1000,1e-09,5.0,geometric,1,False,Gibbs,0.0,,593,,0.565
1000,1e-09,5.0,geometric,1,True,Metropolis,0.0,,593,,1.012
1000,1e-09,5.0,geometric,1,True,Gibbs,0.0,,593,,0.607
1000,1e-09,5.0,geometric,5,False,Metropolis,0.0,,593,,0.8
1000,1e-09,5.0,geometric,5,False,Gibbs,0.0,,593,,0.565
1000,1e-09,5.0,geometric,5,True,Metropolis,0.0,,593,,1.011
1000,1e-09,5.0,geometric,5,True,Gibbs,0.0,,593,,0.61
1000,1e-09,5.0,geometric,10,False,Metropolis,0.0,,593,,0.797
1000,1e-09,5.0,geometric,10,False,Gibbs,0.0,,593,,0.572
1000,1e-09,5.0,geometric,10,True,Metropolis,0.0,,593,,1.011
1000,1e-09,5.0,geometric,10,True,Gibbs,0.0,,593,,0.608
1000,1e-09,10.0,linear,1,False,Metropolis,0.0,,593,,0.756
1000,1e-09,10.0,linear,1,False,Gibbs,0.0,,593,,0.597
1000,1e-09,10.0,linear,1,True,Metropolis,0.0,,593,,0.893
1000,1e-09,10.0,linear,1,True,Gibbs,0.0,,593,,0.66
1000,1e-09,10.0,linear,5,False,Metropolis,0.0,,593,,0.756
1000,1e-09,10.0,linear,5,False,Gibbs,0.0,,593,,0.595
1000,1e-09,10.0,linear,5,True,Metropolis,0.0,,593,,0.89
1000,1e-09,10.0,linear,5,True,Gibbs,0.0,,593,,0.652
1000,1e-09,10.0,linear,10,False,Metropolis,0.0,,593,,0.754
1000,1e-09,10.0,linear,10,False,Gibbs,0.0,,593,,0.664
1000,1e-09,10.0,linear,10,True,Metropolis,0.0,,593,,1.09
1000,1e-09,10.0,linear,10,True,Gibbs,0.0,,593,,0.795
1000,1e-09,10.0,geometric,1,False,Metropolis,0.0,,593,,0.933
1000,1e-09,10.0,geometric,1,False,Gibbs,0.0,,593,,0.618
1000,1e-09,10.0,geometric,1,True,Metropolis,0.0,,593,,1.1
1000,1e-09,10.0,geometric,1,True,Gibbs,0.0,,593,,0.677
1000,1e-09,10.0,geometric,5,False,Metropolis,0.0,,593,,0.849
1000,1e-09,10.0,geometric,5,False,Gibbs,0.0,,593,,0.616
1000,1e-09,10.0,geometric,5,True,Metropolis,0.0,,593,,1.086
1000,1e-09,10.0,geometric,5,True,Gibbs,0.0,,593,,0.659
1000,1e-09,10.0,geometric,10,False,Metropolis,0.0,,593,,0.844
1000,1e-09,10.0,geometric,10,False,Gibbs,0.0,,593,,0.572
1000,1e-09,10.0,geometric,10,True,Metropolis,0.0,,593,,1.024
1000,1e-09,10.0,geometric,10,True,Gibbs,0.0,,593,,0.668
1000,0.01,0.1,linear,1,False,Metropolis,0.0,,593,,0.854
1000,0.01,0.1,linear,1,False,Gibbs,0.0,,593,,0.607
1000,0.01,0.1,linear,1,True,Metropolis,0.0,,593,,1.079
1000,0.01,0.1,linear,1,True,Gibbs,0.0,,593,,0.661
1000,0.01,0.1,linear,5,False,Metropolis,0.0,,593,,0.875
1000,0.01,0.1,linear,5,False,Gibbs,0.0,,593,,0.615
1000,0.01,0.1,linear,5,True,Metropolis,0.0,,593,,1.121
1000,0.01,0.1,linear,5,True,Gibbs,0.0,,593,,0.67
1000,0.01,0.1,linear,10,False,Metropolis,0.0,,593,,0.904
1000,0.01,0.1,linear,10,False,Gibbs,0.0,,593,,0.619
1000,0.01,0.1,linear,10,True,Metropolis,0.0,,593,,1.117
1000,0.01,0.1,linear,10,True,Gibbs,0.0,,593,,0.685
1000,0.01,0.1,geometric,1,False,Metropolis,0.0,,593,,0.863
1000,0.01,0.1,geometric,1,False,Gibbs,0.0,,593,,0.6
1000,0.01,0.1,geometric,1,True,Metropolis,0.0,,593,,1.033
1000,0.01,0.1,geometric,1,True,Gibbs,0.0,,593,,0.654
1000,0.01,0.1,geometric,5,False,Metropolis,0.0,,593,,0.838
1000,0.01,0.1,geometric,5,False,Gibbs,0.0,,593,,0.579
1000,0.01,0.1,geometric,5,True,Metropolis,0.0,,593,,1.109
1000,0.01,0.1,geometric,5,True,Gibbs,0.0,,593,,0.635
1000,0.01,0.1,geometric,10,False,Metropolis,0.0,,593,,0.862
1000,0.01,0.1,geometric,10,False,Gibbs,0.0,,593,,0.606
1000,0.01,0.1,geometric,10,True,Metropolis,0.0,,593,,1.103
1000,0.01,0.1,geometric,10,True,Gibbs,0.0,,593,,0.662
1000,0.01,0.3,linear,1,False,Metropolis,0.0,,593,,0.898
1000,0.01,0.3,linear,1,False,Gibbs,0.0,,593,,0.622
1000,0.01,0.3,linear,1,True,Metropolis,0.0,,593,,1.13
1000,0.01,0.3,linear,1,True,Gibbs,0.0,,593,,0.678
1000,0.01,0.3,linear,5,False,Metropolis,0.0,,593,,0.886
1000,0.01,0.3,linear,5,False,Gibbs,0.0,,593,,0.626
1000,0.01,0.3,linear,5,True,Metropolis,0.0,,593,,1.135
1000,0.01,0.3,linear,5,True,Gibbs,0.0,,593,,0.67
1000,0.01,0.3,linear,10,False,Metropolis,0.0,,593,,0.883
1000,0.01,0.3,linear,10,False,Gibbs,0.0,,593,,0.64
1000,0.01,0.3,linear,10,True,Metropolis,0.0,,593,,1.107
1000,0.01,0.3,linear,10,True,Gibbs,0.0,,593,,0.627
1000,0.01,0.3,geometric,1,False,Metropolis,0.0,,593,,0.883
1000,0.01,0.3,geometric,1,False,Gibbs,0.0,,593,,0.62
1000,0.01,0.3,geometric,1,True,Metropolis,0.0,,593,,1.14
1000,0.01,0.3,geometric,1,True,Gibbs,0.0,,593,,0.688
1000,0.01,0.3,geometric,5,False,Metropolis,0.0,,593,,0.889
1000,0.01,0.3,geometric,5,False,Gibbs,0.0,,593,,0.632
1000,0.01,0.3,geometric,5,True,Metropolis,0.0,,593,,1.12
1000,0.01,0.3,geometric,5,True,Gibbs,0.0,,593,,0.679
1000,0.01,0.3,geometric,10,False,Metropolis,0.0,,593,,0.878
1000,0.01,0.3,geometric,10,False,Gibbs,0.0,,593,,0.601
1000,0.01,0.3,geometric,10,True,Metropolis,0.0,,593,,1.107
1000,0.01,0.3,geometric,10,True,Gibbs,0.0,,593,,0.676
1000,0.01,0.5,linear,1,False,Metropolis,0.0,,593,,0.891
1000,0.01,0.5,linear,1,False,Gibbs,0.0,,593,,0.609
1000,0.01,0.5,linear,1,True,Metropolis,0.0,,593,,1.143
1000,0.01,0.5,linear,1,True,Gibbs,0.0,,593,,0.683
1000,0.01,0.5,linear,5,False,Metropolis,0.0,,593,,0.856
1000,0.01,0.5,linear,5,False,Gibbs,0.0,,593,,0.613
1000,0.01,0.5,linear,5,True,Metropolis,0.0,,593,,1.1
1000,0.01,0.5,linear,5,True,Gibbs,0.0,,593,,0.67
1000,0.01,0.5,linear,10,False,Metropolis,0.0,,593,,0.877
1000,0.01,0.5,linear,10,False,Gibbs,0.0,,593,,0.574
1000,0.01,0.5,linear,10,True,Metropolis,0.0,,593,,1.046
1000,0.01,0.5,linear,10,True,Gibbs,0.0,,593,,0.644
1000,0.01,0.5,geometric,1,False,Metropolis,0.0,,593,,0.87
1000,0.01,0.5,geometric,1,False,Gibbs,0.0,,593,,0.616
1000,0.01,0.5,geometric,1,True,Metropolis,0.0,,593,,1.117
1000,0.01,0.5,geometric,1,True,Gibbs,0.0,,593,,0.66
1000,0.01,0.5,geometric,5,False,Metropolis,0.0,,593,,0.881
1000,0.01,0.5,geometric,5,False,Gibbs,0.0,,593,,0.601
1000,0.01,0.5,geometric,5,True,Metropolis,0.0,,593,,1.101
1000,0.01,0.5,geometric,5,True,Gibbs,0.0,,593,,0.66
1000,0.01,0.5,geometric,10,False,Metropolis,0.0,,593,,0.876
1000,0.01,0.5,geometric,10,False,Gibbs,0.0,,593,,0.602
1000,0.01,0.5,geometric,10,True,Metropolis,0.0,,593,,1.132
1000,0.01,0.5,geometric,10,True,Gibbs,0.0,,593,,0.669
1000,0.01,1.0,linear,1,False,Metropolis,0.0,,593,,0.9
1000,0.01,1.0,linear,1,False,Gibbs,0.0,,593,,0.643
1000,0.01,1.0,linear,1,True,Metropolis,0.0,,593,,1.121
1000,0.01,1.0,linear,1,True,Gibbs,0.0,,593,,0.667
1000,0.01,1.0,linear,5,False,Metropolis,0.0,,593,,0.896
1000,0.01,1.0,linear,5,False,Gibbs,0.0,,593,,0.635
1000,0.01,1.0,linear,5,True,Metropolis,0.0,,593,,1.137
1000,0.01,1.0,linear,5,True,Gibbs,0.0,,593,,0.699
1000,0.01,1.0,linear,10,False,Metropolis,0.0,,593,,0.91
1000,0.01,1.0,linear,10,False,Gibbs,0.0,,593,,0.639
1000,0.01,1.0,linear,10,True,Metropolis,0.0,,593,,1.137
1000,0.01,1.0,linear,10,True,Gibbs,0.0,,593,,0.696
1000,0.01,1.0,geometric,1,False,Metropolis,0.0,,593,,0.909
1000,0.01,1.0,geometric,1,False,Gibbs,0.0,,593,,0.632
1000,0.01,1.0,geometric,1,True,Metropolis,0.0,,593,,1.134
1000,0.01,1.0,geometric,1,True,Gibbs,0.0,,593,,0.69
1000,0.01,1.0,geometric,5,False,Metropolis,0.0,,593,,0.904
1000,0.01,1.0,geometric,5,False,Gibbs,0.0,,593,,0.628
1000,0.01,1.0,geometric,5,True,Metropolis,0.0,,593,,1.137
1000,0.01,1.0,geometric,5,True,Gibbs,0.0,,593,,0.681
1000,0.01,1.0,geometric,10,False,Metropolis,0.0,,593,,0.909
1000,0.01,1.0,geometric,10,False,Gibbs,0.0,,593,,0.627
1000,0.01,1.0,geometric,10,True,Metropolis,0.0,,593,,1.155
1000,0.01,1.0,geometric,10,True,Gibbs,0.0,,593,,0.685
1000,0.01,5.0,linear,1,False,Metropolis,0.0,,593,,0.864
1000,0.01,5.0,linear,1,False,Gibbs,0.0,,593,,0.659
1000,0.01,5.0,linear,1,True,Metropolis,0.0,,593,,1.063
1000,0.01,5.0,linear,1,True,Gibbs,0.0,,593,,0.733
1000,0.01,5.0,linear,5,False,Metropolis,0.0,,593,,0.84
1000,0.01,5.0,linear,5,False,Gibbs,0.0,,593,,0.612
1000,0.01,5.0,linear,5,True,Metropolis,0.0,,593,,0.997
1000,0.01,5.0,linear,5,True,Gibbs,0.0,,593,,0.703
1000,0.01,5.0,linear,10,False,Metropolis,0.0,,593,,0.803
1000,0.01,5.0,linear,10,False,Gibbs,0.0,,593,,0.613
1000,0.01,5.0,linear,10,True,Metropolis,0.0,,593,,1.051
1000,0.01,5.0,linear,10,True,Gibbs,0.0,,593,,0.712
1000,0.01,5.0,geometric,1,False,Metropolis,0.0,,593,,0.896
1000,0.01,5.0,geometric,1,False,Gibbs,0.0,,593,,0.62
1000,0.01,5.0,geometric,1,True,Metropolis,0.0,,593,,1.087
1000,0.01,5.0,geometric,1,True,Gibbs,0.0,,593,,0.682
1000,0.01,5.0,geometric,5,False,Metropolis,0.0,,593,,0.893
1000,0.01,5.0,geometric,5,False,Gibbs,0.0,,593,,0.624
1000,0.01,5.0,geometric,5,True,Metropolis,0.0,,593,,1.078
1000,0.01,5.0,geometric,5,True,Gibbs,0.0,,593,,0.647
1000,0.01,5.0,geometric,10,False,Metropolis,0.0,,593,,0.844
1000,0.01,5.0,geometric,10,False,Gibbs,0.0,,593,,0.621
1000,0.01,5.0,geometric,10,True,Metropolis,0.0,,593,,1.069
1000,0.01,5.0,geometric,10,True,Gibbs,0.0,,593,,0.679
1000,0.01,10.0,linear,1,False,Metropolis,0.0,,593,,0.829
1000,0.01,10.0,linear,1,False,Gibbs,0.0,,593,,0.682
1000,0.01,10.0,linear,1,True,Metropolis,0.0,,593,,1.044
1000,0.01,10.0,linear,1,True,Gibbs,0.0,,593,,0.779
1000,0.01,10.0,linear,5,False,Metropolis,0.0,,593,,0.858
1000,0.01,10.0,linear,5,False,Gibbs,0.0,,593,,0.665
1000,0.01,10.0,linear,5,True,Metropolis,0.0,,593,,1.004
1000,0.01,10.0,linear,5,True,Gibbs,0.0,,593,,0.735
1000,0.01,10.0,linear,10,False,Metropolis,0.0,,593,,0.849
1000,0.01,10.0,linear,10,False,Gibbs,0.0,,593,,0.658
1000,0.01,10.0,linear,10,True,Metropolis,0.0,,593,,0.991
1000,0.01,10.0,linear,10,True,Gibbs,0.0,,593,,0.721
1000,0.01,10.0,geometric,1,False,Metropolis,0.0,,593,,0.858
1000,0.01,10.0,geometric,1,False,Gibbs,0.0,,593,,0.588
1000,0.01,10.0,geometric,1,True,Metropolis,0.0,,593,,1.029
1000,0.01,10.0,geometric,1,True,Gibbs,0.0,,593,,0.647
1000,0.01,10.0,geometric,5,False,Metropolis,0.0,,593,,0.834
1000,0.01,10.0,geometric,5,False,Gibbs,0.0,,593,,0.603
1000,0.01,10.0,geometric,5,True,Metropolis,0.0,,593,,1.039
1000,0.01,10.0,geometric,5,True,Gibbs,0.0,,593,,0.648
1000,0.01,10.0,geometric,10,False,Metropolis,0.0,,593,,0.834
1000,0.01,10.0,geometric,10,False,Gibbs,0.0,,593,,0.606
1000,0.01,10.0,geometric,10,True,Metropolis,0.0,,593,,1.01
1000,0.01,10.0,geometric,10,True,Gibbs,0.0,,593,,0.665
1000,0.1,0.1,linear,1,False,Metropolis,0.0,,593,,0.825
1000,0.1,0.1,linear,1,False,Gibbs,0.0,,593,,0.573
1000,0.1,0.1,linear,1,True,Metropolis,0.0,,593,,1.017
1000,0.1,0.1,linear,1,True,Gibbs,0.0,,593,,0.616
1000,0.1,0.1,linear,5,False,Metropolis,0.0,,593,,0.817
1000,0.1,0.1,linear,5,False,Gibbs,0.0,,593,,0.565
1000,0.1,0.1,linear,5,True,Metropolis,0.0,,593,,1.018
1000,0.1,0.1,linear,5,True,Gibbs,0.0,,593,,0.61
1000,0.1,0.1,linear,10,False,Metropolis,0.0,,593,,0.816
1000,0.1,0.1,linear,10,False,Gibbs,0.0,,593,,0.566
1000,0.1,0.1,linear,10,True,Metropolis,0.0,,593,,1.016
1000,0.1,0.1,linear,10,True,Gibbs,0.0,,593,,0.611
1000,0.1,0.1,geometric,1,False,Metropolis,0.0,,593,,0.817
1000,0.1,0.1,geometric,1,False,Gibbs,0.0,,593,,0.571
1000,0.1,0.1,geometric,1,True,Metropolis,0.0,,593,,1.021
1000,0.1,0.1,geometric,1,True,Gibbs,0.0,,593,,0.61
1000,0.1,0.1,geometric,5,False,Metropolis,0.0,,593,,0.817
1000,0.1,0.1,geometric,5,False,Gibbs,0.0,,593,,0.565
1000,0.1,0.1,geometric,5,True,Metropolis,0.0,,593,,1.03
1000,0.1,0.1,geometric,5,True,Gibbs,0.0,,593,,0.607
1000,0.1,0.1,geometric,10,False,Metropolis,0.0,,593,,0.814
1000,0.1,0.1,geometric,10,False,Gibbs,0.0,,593,,0.578
1000,0.1,0.1,geometric,10,True,Metropolis,0.0,,593,,1.027
1000,0.1,0.1,geometric,10,True,Gibbs,0.0,,593,,0.653
1000,0.1,0.3,linear,1,False,Metropolis,0.0,,593,,0.822
1000,0.1,0.3,linear,1,False,Gibbs,0.0,,593,,0.572
1000,0.1,0.3,linear,1,True,Metropolis,0.0,,593,,1.034
1000,0.1,0.3,linear,1,True,Gibbs,0.0,,593,,0.618
1000,0.1,0.3,linear,5,False,Metropolis,0.0,,593,,0.831
1000,0.1,0.3,linear,5,False,Gibbs,0.0,,593,,0.567
1000,0.1,0.3,linear,5,True,Metropolis,0.0,,593,,1.034
1000,0.1,0.3,linear,5,True,Gibbs,0.0,,593,,0.617
1000,0.1,0.3,linear,10,False,Metropolis,0.0,,593,,0.824
1000,0.1,0.3,linear,10,False,Gibbs,0.0,,593,,0.564
1000,0.1,0.3,linear,10,True,Metropolis,0.0,,593,,1.018
1000,0.1,0.3,linear,10,True,Gibbs,0.0,,593,,0.614
1000,0.1,0.3,geometric,1,False,Metropolis,0.0,,593,,0.821
1000,0.1,0.3,geometric,1,False,Gibbs,0.0,,593,,0.578
1000,0.1,0.3,geometric,1,True,Metropolis,0.0,,593,,1.018
1000,0.1,0.3,geometric,1,True,Gibbs,0.0,,593,,0.614
1000,0.1,0.3,geometric,5,False,Metropolis,0.0,,593,,0.817
1000,0.1,0.3,geometric,5,False,Gibbs,0.0,,593,,0.57
1000,0.1,0.3,geometric,5,True,Metropolis,0.0,,593,,1.03
1000,0.1,0.3,geometric,5,True,Gibbs,0.0,,593,,0.616
1000,0.1,0.3,geometric,10,False,Metropolis,0.0,,593,,0.827
1000,0.1,0.3,geometric,10,False,Gibbs,0.0,,593,,0.57
1000,0.1,0.3,geometric,10,True,Metropolis,0.0,,593,,1.02
1000,0.1,0.3,geometric,10,True,Gibbs,0.0,,593,,0.608
1000,0.1,0.5,linear,1,False,Metropolis,0.0,,593,,0.817
1000,0.1,0.5,linear,1,False,Gibbs,0.0,,593,,0.574
1000,0.1,0.5,linear,1,True,Metropolis,0.0,,593,,1.01
1000,0.1,0.5,linear,1,True,Gibbs,0.0,,593,,0.614
1000,0.1,0.5,linear,5,False,Metropolis,0.0,,593,,0.822
1000,0.1,0.5,linear,5,False,Gibbs,0.0,,593,,0.571
1000,0.1,0.5,linear,5,True,Metropolis,0.0,,593,,1.018
1000,0.1,0.5,linear,5,True,Gibbs,0.0,,593,,0.622
1000,0.1,0.5,linear,10,False,Metropolis,0.0,,593,,0.815
1000,0.1,0.5,linear,10,False,Gibbs,0.0,,593,,0.569
1000,0.1,0.5,linear,10,True,Metropolis,0.0,,593,,1.015
1000,0.1,0.5,linear,10,True,Gibbs,0.0,,593,,0.616
1000,0.1,0.5,geometric,1,False,Metropolis,0.0,,593,,0.828
1000,0.1,0.5,geometric,1,False,Gibbs,0.0,,593,,0.59
1000,0.1,0.5,geometric,1,True,Metropolis,0.0,,593,,1.022
1000,0.1,0.5,geometric,1,True,Gibbs,0.0,,593,,0.614
1000,0.1,0.5,geometric,5,False,Metropolis,0.0,,593,,0.813
1000,0.1,0.5,geometric,5,False,Gibbs,0.0,,593,,0.567
1000,0.1,0.5,geometric,5,True,Metropolis,0.0,,593,,1.018
1000,0.1,0.5,geometric,5,True,Gibbs,0.0,,593,,0.62
1000,0.1,0.5,geometric,10,False,Metropolis,0.0,,593,,0.834
1000,0.1,0.5,geometric,10,False,Gibbs,0.0,,593,,0.572
1000,0.1,0.5,geometric,10,True,Metropolis,0.0,,593,,1.022
1000,0.1,0.5,geometric,10,True,Gibbs,0.0,,593,,0.615
1000,0.1,1.0,linear,1,False,Metropolis,0.0,,593,,0.822
1000,0.1,1.0,linear,1,False,Gibbs,0.0,,593,,0.576
1000,0.1,1.0,linear,1,True,Metropolis,0.0,,593,,1.012
1000,0.1,1.0,linear,1,True,Gibbs,0.0,,593,,0.623
1000,0.1,1.0,linear,5,False,Metropolis,0.0,,593,,0.826
1000,0.1,1.0,linear,5,False,Gibbs,0.0,,593,,0.575
1000,0.1,1.0,linear,5,True,Metropolis,0.0,,593,,1.014
1000,0.1,1.0,linear,5,True,Gibbs,0.0,,593,,0.625
1000,0.1,1.0,linear,10,False,Metropolis,0.0,,593,,0.828
1000,0.1,1.0,linear,10,False,Gibbs,0.0,,593,,0.575
1000,0.1,1.0,linear,10,True,Metropolis,0.0,,593,,1.017
1000,0.1,1.0,linear,10,True,Gibbs,0.0,,593,,0.625
1000,0.1,1.0,geometric,1,False,Metropolis,0.0,,593,,0.828
1000,0.1,1.0,geometric,1,False,Gibbs,0.0,,593,,0.564
1000,0.1,1.0,geometric,1,True,Metropolis,0.0,,593,,1.029
1000,0.1,1.0,geometric,1,True,Gibbs,0.0,,593,,0.616
1000,0.1,1.0,geometric,5,False,Metropolis,0.0,,593,,0.821
1000,0.1,1.0,geometric,5,False,Gibbs,0.0,,593,,0.574
1000,0.1,1.0,geometric,5,True,Metropolis,0.0,,593,,1.017
1000,0.1,1.0,geometric,5,True,Gibbs,0.0,,593,,0.618
1000,0.1,1.0,geometric,10,False,Metropolis,0.0,,593,,0.824
1000,0.1,1.0,geometric,10,False,Gibbs,0.0,,593,,0.585
1000,0.1,1.0,geometric,10,True,Metropolis,0.0,,593,,1.008
1000,0.1,1.0,geometric,10,True,Gibbs,0.0,,593,,0.621
1000,0.1,5.0,linear,1,False,Metropolis,0.0,,593,,0.8
1000,0.1,5.0,linear,1,False,Gibbs,0.0,,593,,0.599
1000,0.1,5.0,linear,1,True,Metropolis,0.0,,593,,0.952
1000,0.1,5.0,linear,1,True,Gibbs,0.0,,593,,0.659
1000,0.1,5.0,linear,5,False,Metropolis,0.0,,593,,0.792
1000,0.1,5.0,linear,5,False,Gibbs,0.0,,593,,0.595
1000,0.1,5.0,linear,5,True,Metropolis,0.0,,593,,0.949
1000,0.1,5.0,linear,5,True,Gibbs,0.0,,593,,0.645
1000,0.1,5.0,linear,10,False,Metropolis,0.0,,593,,0.786
1000,0.1,5.0,linear,10,False,Gibbs,0.0,,593,,0.596
1000,0.1,5.0,linear,10,True,Metropolis,0.0,,593,,0.942
1000,0.1,5.0,linear,10,True,Gibbs,0.0,,593,,0.645
1000,0.1,5.0,geometric,1,False,Metropolis,0.0,,593,,0.805
1000,0.1,5.0,geometric,1,False,Gibbs,0.0,,593,,0.576
1000,0.1,5.0,geometric,1,True,Metropolis,0.0,,593,,0.986
1000,0.1,5.0,geometric,1,True,Gibbs,0.0,,593,,0.626
1000,0.1,5.0,geometric,5,False,Metropolis,0.0,,593,,0.824
1000,0.1,5.0,geometric,5,False,Gibbs,0.0,,593,,0.582
1000,0.1,5.0,geometric,5,True,Metropolis,0.0,,593,,1.019
1000,0.1,5.0,geometric,5,True,Gibbs,0.0,,593,,0.629
1000,0.1,5.0,geometric,10,False,Metropolis,0.0,,593,,0.821
1000,0.1,5.0,geometric,10,False,Gibbs,0.0,,593,,0.58
1000,0.1,5.0,geometric,10,True,Metropolis,0.0,,593,,0.986
1000,0.1,5.0,geometric,10,True,Gibbs,0.0,,593,,0.628
1000,0.1,10.0,linear,1,False,Metropolis,0.0,,593,,0.759
1000,0.1,10.0,linear,1,False,Gibbs,0.0,,593,,0.6
1000,0.1,10.0,linear,1,True,Metropolis,0.0,,593,,0.893
1000,0.1,10.0,linear,1,True,Gibbs,0.0,,593,,0.657
1000,0.1,10.0,linear,5,False,Metropolis,0.0,,593,,0.755
1000,0.1,10.0,linear,5,False,Gibbs,0.0,,593,,0.612
1000,0.1,10.0,linear,5,True,Metropolis,0.0,,593,,0.896
1000,0.1,10.0,linear,5,True,Gibbs,0.0,,593,,0.657
1000,0.1,10.0,linear,10,False,Metropolis,0.0,,593,,0.743
1000,0.1,10.0,linear,10,False,Gibbs,0.0,,593,,0.6
1000,0.1,10.0,linear,10,True,Metropolis,0.0,,593,,0.89
1000,0.1,10.0,linear,10,True,Gibbs,0.0,,593,,0.661
1000,0.1,10.0,geometric,1,False,Metropolis,0.0,,593,,0.798
1000,0.1,10.0,geometric,1,False,Gibbs,0.0,,593,,0.581
1000,0.1,10.0,geometric,1,True,Metropolis,0.0,,593,,0.971
1000,0.1,10.0,geometric,1,True,Gibbs,0.0,,593,,0.639
1000,0.1,10.0,geometric,5,False,Metropolis,0.0,,593,,0.832
1000,0.1,10.0,geometric,5,False,Gibbs,0.0,,593,,0.647
1000,0.1,10.0,geometric,5,True,Metropolis,0.0,,593,,1.072
1000,0.1,10.0,geometric,5,True,Gibbs,0.0,,593,,0.678
1000,0.1,10.0,geometric,10,False,Metropolis,0.0,,593,,0.875
1000,0.1,10.0,geometric,10,False,Gibbs,0.0,,593,,0.642
1000,0.1,10.0,geometric,10,True,Metropolis,0.0,,593,,1.067
1000,0.1,10.0,geometric,10,True,Gibbs,0.0,,593,,0.673
1000,0.5,0.5,linear,1,False,Metropolis,0.0,,593,,0.878
1000,0.5,0.5,linear,1,False,Gibbs,0.0,,593,,0.597
1000,0.5,0.5,linear,1,True,Metropolis,0.0,,593,,1.016
1000,0.5,0.5,linear,1,True,Gibbs,0.0,,593,,0.616
1000,0.5,0.5,linear,5,False,Metropolis,0.0,,593,,0.82
1000,0.5,0.5,linear,5,False,Gibbs,0.0,,593,,0.575
1000,0.5,0.5,linear,5,True,Metropolis,0.0,,593,,1.014
1000,0.5,0.5,linear,5,True,Gibbs,0.0,,593,,0.624
1000,0.5,0.5,linear,10,False,Metropolis,0.0,,593,,0.831
1000,0.5,0.5,linear,10,False,Gibbs,0.0,,593,,0.574
1000,0.5,0.5,linear,10,True,Metropolis,0.0,,593,,1.014
1000,0.5,0.5,linear,10,True,Gibbs,0.0,,593,,0.618
1000,0.5,0.5,geometric,1,False,Metropolis,0.0,,593,,0.823
1000,0.5,0.5,geometric,1,False,Gibbs,0.0,,593,,0.582
1000,0.5,0.5,geometric,1,True,Metropolis,0.0,,593,,1.021
1000,0.5,0.5,geometric,1,True,Gibbs,0.0,,593,,0.615
1000,0.5,0.5,geometric,5,False,Metropolis,0.0,,593,,0.819
1000,0.5,0.5,geometric,5,False,Gibbs,0.0,,593,,0.572
1000,0.5,0.5,geometric,5,True,Metropolis,0.0,,593,,1.019
1000,0.5,0.5,geometric,5,True,Gibbs,0.0,,593,,0.618
1000,0.5,0.5,geometric,10,False,Metropolis,0.0,,593,,0.813
1000,0.5,0.5,geometric,10,False,Gibbs,0.0,,593,,0.574
1000,0.5,0.5,geometric,10,True,Metropolis,0.0,,593,,1.015
1000,0.5,0.5,geometric,10,True,Gibbs,0.0,,593,,0.627
1000,0.5,1.0,linear,1,False,Metropolis,0.0,,593,,0.838
1000,0.5,1.0,linear,1,False,Gibbs,0.0,,593,,0.577
1000,0.5,1.0,linear,1,True,Metropolis,0.0,,593,,1.008
1000,0.5,1.0,linear,1,True,Gibbs,0.0,,593,,0.641
1000,0.5,1.0,linear,5,False,Metropolis,0.0,,593,,0.835
1000,0.5,1.0,linear,5,False,Gibbs,0.0,,593,,0.58
1000,0.5,1.0,linear,5,True,Metropolis,0.0,,593,,1.012
1000,0.5,1.0,linear,5,True,Gibbs,0.0,,593,,0.628
1000,0.5,1.0,linear,10,False,Metropolis,0.0,,593,,0.839
1000,0.5,1.0,linear,10,False,Gibbs,0.0,,593,,0.579
1000,0.5,1.0,linear,10,True,Metropolis,0.0,,593,,1.011
1000,0.5,1.0,linear,10,True,Gibbs,0.0,,593,,0.626
1000,0.5,1.0,geometric,1,False,Metropolis,0.0,,593,,0.839
1000,0.5,1.0,geometric,1,False,Gibbs,0.0,,593,,0.577
1000,0.5,1.0,geometric,1,True,Metropolis,0.0,,593,,1.011
1000,0.5,1.0,geometric,1,True,Gibbs,0.0,,593,,0.628
1000,0.5,1.0,geometric,5,False,Metropolis,0.0,,593,,0.836
1000,0.5,1.0,geometric,5,False,Gibbs,0.0,,593,,0.588
1000,0.5,1.0,geometric,5,True,Metropolis,0.0,,593,,1.014
1000,0.5,1.0,geometric,5,True,Gibbs,0.0,,593,,0.642
