n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,best_seed,solver
25,158,41,13934.0,False,,1074,,,4.475,123,PathIntegralAnnealingSampler
25,147,42,13225.0,False,,947,,,4.487,999,PathIntegralAnnealingSampler
25,155,43,13628.0,False,,1051,,,4.547,123,PathIntegralAnnealingSampler
25,131,44,14170.0,False,,831,,,4.483,123,PathIntegralAnnealingSampler
25,152,45,13474.0,False,,976,,,4.464,789,PathIntegralAnnealingSampler
25,146,46,13181.0,False,,924,,,4.479,789,PathIntegralAnnealingSampler
25,158,47,15891.0,False,,1065,,,4.791,789,PathIntegralAnnealingSampler
25,140,48,12856.0,False,,912,,,4.453,456,PathIntegralAnnealingSampler
25,131,49,10486.0,False,,833,,,4.423,42,PathIntegralAnnealingSampler
25,151,50,13565.0,False,,970,,,4.452,999,PathIntegralAnnealingSampler
25,160,51,18072.0,False,,1064,,,4.39,42,PathIntegralAnnealingSampler
25,154,52,15661.0,False,,1001,,,4.421,42,PathIntegralAnnealingSampler
25,157,53,15827.0,False,,1030,,,5.621,456,PathIntegralAnnealingSampler
25,128,54,13875.0,False,,791,,,4.837,42,PathIntegralAnnealingSampler
25,156,55,13649.0,False,,1022,,,6.015,42,PathIntegralAnnealingSampler
25,149,56,15330.0,False,,954,,,4.761,789,PathIntegralAnnealingSampler
25,154,57,11676.0,False,,986,,,4.682,999,PathIntegralAnnealingSampler
25,145,58,15101.0,False,,956,,,4.651,123,PathIntegralAnnealingSampler
25,152,59,13471.0,False,,1008,,,4.747,42,PathIntegralAnnealingSampler
25,163,60,16168.0,False,,1090,,,4.69,999,PathIntegralAnnealingSampler
25,149,61,13368.0,False,,962,,,4.752,42,PathIntegralAnnealingSampler
25,151,62,13420.0,False,,976,,,4.714,789,PathIntegralAnnealingSampler
25,149,63,13287.0,False,,945,,,4.786,999,PathIntegralAnnealingSampler
25,157,64,13695.0,False,,992,,,4.726,123,PathIntegralAnnealingSampler
25,170,65,16519.0,False,,1135,,,4.821,123,PathIntegralAnnealingSampler
25,152,66,13577.0,False,,1028,,,4.892,42,PathIntegralAnnealingSampler
25,145,67,15102.0,False,,967,,,4.82,999,PathIntegralAnnealingSampler
25,157,68,13814.0,False,,1033,,,4.769,42,PathIntegralAnnealingSampler
25,157,69,11724.0,False,,1051,,,4.795,42,PathIntegralAnnealingSampler
25,161,70,16028.0,False,,1078,,,4.801,999,PathIntegralAnnealingSampler
25,170,71,16552.0,False,,1169,,,4.773,42,PathIntegralAnnealingSampler
25,156,72,15787.0,False,,1049,,,4.737,42,PathIntegralAnnealingSampler
25,158,73,15866.0,False,,1072,,,4.734,42,PathIntegralAnnealingSampler
25,150,74,11477.0,False,,978,,,4.753,789,PathIntegralAnnealingSampler
25,150,75,15376.0,False,,974,,,4.714,999,PathIntegralAnnealingSampler
25,144,76,13182.0,False,,890,,,4.72,123,PathIntegralAnnealingSampler
25,155,77,13700.0,False,,1004,,,5.086,42,PathIntegralAnnealingSampler
25,149,78,11245.0,False,,981,,,5.742,42,PathIntegralAnnealingSampler
25,149,79,13351.0,False,,937,,,4.686,456,PathIntegralAnnealingSampler
25,154,80,11620.0,False,,1019,,,4.717,789,PathIntegralAnnealingSampler
25,147,81,13265.0,False,,945,,,4.757,456,PathIntegralAnnealingSampler
25,145,82,11217.0,False,,926,,,4.745,123,PathIntegralAnnealingSampler
25,146,83,13160.0,False,,954,,,4.786,789,PathIntegralAnnealingSampler
25,158,84,13825.0,False,,1019,,,4.804,42,PathIntegralAnnealingSampler
25,174,85,16820.0,False,,1206,,,4.768,42,PathIntegralAnnealingSampler
25,165,86,9986.0,False,,1062,,,4.769,456,PathIntegralAnnealingSampler
25,163,87,13994.0,False,,1032,,,4.697,123,PathIntegralAnnealingSampler
25,165,88,16256.0,False,,1147,,,4.754,789,PathIntegralAnnealingSampler
25,144,89,13074.0,False,,956,,,4.778,456,PathIntegralAnnealingSampler
25,157,90,11770.0,False,,1070,,,4.724,789,PathIntegralAnnealingSampler
25,162,91,16129.0,False,,1083,,,4.772,123,PathIntegralAnnealingSampler
25,152,92,13500.0,False,,968,,,4.736,789,PathIntegralAnnealingSampler
25,156,93,15780.0,False,,1032,,,4.776,42,PathIntegralAnnealingSampler
25,151,94,15458.0,False,,960,,,5.945,789,PathIntegralAnnealingSampler
25,142,95,12902.0,False,,861,,,5.67,999,PathIntegralAnnealingSampler
25,146,96,15204.0,False,,970,,,5.704,456,PathIntegralAnnealingSampler
25,135,97,16337.0,False,,824,,,5.618,42,PathIntegralAnnealingSampler
25,144,98,13050.0,False,,909,,,4.628,123,PathIntegralAnnealingSampler
25,132,99,12292.0,False,,784,,,4.736,789,PathIntegralAnnealingSampler
