n,m,graph_id,solver,feasible,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds
15,50,17,SimulatedAnnealingSampler,False,,120.00000000000006,,0.008,1
15,50,18,SimulatedAnnealingSampler,True,199.0,120.38148166294452,1.6530781749071592,0.008,1
15,50,19,SimulatedAnnealingSampler,True,209.0,120.00000000000006,1.7416666666666658,0.008,1
15,50,20,SimulatedAnnealingSampler,False,,120.00000000000006,,0.008,1
15,60,21,SimulatedAnnealingSampler,False,,170.0,,0.008,1
15,54,22,SimulatedAnnealingSampler,False,,140.0,,0.008,1
15,50,23,SimulatedAnnealingSampler,True,197.0,131.60900488769335,1.4968580620156433,0.008,1
15,57,24,SimulatedAnnealingSampler,False,,155.0,,0.008,1
15,48,25,SimulatedAnnealingSampler,True,184.0,115.97929363272009,1.5864900900559538,0.008,1
15,58,26,SimulatedAnnealingSampler,True,244.0,165.2615534362208,1.476447455119479,0.008,1
15,49,27,SimulatedAnnealingSampler,False,,116.00000000000006,,0.008,1
15,55,28,SimulatedAnnealingSampler,True,207.0,145.0,1.4275862068965517,0.008,1
15,53,29,SimulatedAnnealingSampler,False,,140.06484781312813,,0.008,1
15,45,30,SimulatedAnnealingSampler,False,,100.00000000000006,,0.008,1
